row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_stdby.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area,Unnamed: 23
3108,691.4030755349304,8.660421,height,,,,,,,,,,,0.0,0.0,4705449.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3109,581.4321807438283,8.660845,height,,,,,,,,,,,0.0,0.0,1926750.1,2231776.5,2011650.8,2285712.5,2325112.5,0.0,2166442.5,2392287.8,
3110,682.553519676746,8.660997,height,,,,,,,,,,,3229387.0,0.0,2235422.0,3545570.8,3709472.0,3310197.8,3473437.0,0.0,3696086.5,3467333.8,
3111,637.4953448406743,8.661338,height,,,,,,,,,,,36445824.0,33012394.0,33760430.0,36875660.0,34607976.0,37525720.0,39387524.0,0.0,37632596.0,37835132.0,
3112,745.416787471327,8.662047,height,,,,,,,,,,,15413443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3113,659.4774956472891,8.662729,height,,,,,,,,,,,2930318.5,2723898.5,2931735.8,0.0,2367497.8,2727343.5,2844152.0,0.0,2617433.2,2655767.5,
3114,900.533659499922,8.66402,height,,,,,,,,,,,0.0,1913101.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3115,468.3912317391756,8.66582,height,,,,,,,,,,,3562007.2,4323790.0,4215358.0,3651917.0,3532119.8,3812539.5,3831013.5,0.0,3816267.5,3796325.8,
3116,562.326786680324,8.673002,height,,,,,,,,,,,57148890.0,54030836.0,51425296.0,57226790.0,58801284.0,61468508.0,59641740.0,0.0,63467236.0,61231004.0,
3117,567.2821875168439,8.6739,height,,,,,,,,,,,1838001.1,1795435.5,1510609.1,1487758.5,1611759.6,1660682.2,1683005.6,0.0,1937709.6,1569820.8,
3118,590.358166882073,8.674054,height,,,,,,,,,,,2187262.2,2046644.0,1924014.9,1832176.8,1872196.1,1955133.6,0.0,0.0,2066581.9,1889930.6,
3119,424.36451718576086,8.683785,height,,,,,,,,,,,3480139.0,4016914.8,4013687.0,3160187.5,3364364.2,3579051.8,3657986.2,0.0,3487385.8,3460954.0,
3120,518.3006685425388,8.690064,height,,,,,,,,,,,42401290.0,40439532.0,36079556.0,39814148.0,42283924.0,43911576.0,43264120.0,0.0,42488132.0,44704730.0,
3121,523.2560719798809,8.690064,height,,,,,,,,,,,2999649.5,3261806.5,3024216.2,2696971.8,2563509.0,2706744.2,2629912.5,0.0,2719069.0,2612855.5,
3122,546.3317928601482,8.690063,height,,,,,,,,,,,3350892.2,2996601.5,2800786.0,3433832.8,3214785.8,3473528.0,3259974.0,0.0,3432023.8,3731465.2,
3123,607.2563651776414,8.690388,height,,,,,,,,,,,0.0,6984270.0,4454704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3124,263.23762866410647,8.690768,height,,,,,,,,,,,13495087.0,13936879.0,12319742.0,0.0,0.0,0.0,0.0,0.0,2599970.2,2023020.8,
3125,280.26414617290527,8.690768,height,,,,,,,,,,,81473860.0,84988376.0,71024480.0,0.0,0.0,0.0,0.0,0.0,15841530.0,12267100.0,
3126,245.2271372842609,8.69167,height,,,,,,,,,,,4173318.5,4204949.5,3690461.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3127,380.3379116546423,8.692763,height,,,,,,,,,,,2610398.5,3116542.2,3014824.0,2359235.2,2709985.5,2743265.5,2855762.5,0.0,2865045.8,2960202.0,
3128,336.3117200731492,8.693662,height,,,,,,,,,,,2286317.0,2437246.2,2412574.2,1973645.4,2068757.5,2211054.5,2262384.5,0.0,2237720.8,2367671.2,
3129,524.3724168579478,8.694348,height,,,,,,,,,,,5757872.0,10797795.0,2597427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3130,340.28530555533433,8.706467,height,,,,,,,,,,,0.0,5036822.5,4984373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3131,144.04802728671942,8.707153,height,,,,,,,,,,,2591121.2,2485621.2,2540184.0,2568891.2,2749835.0,2926234.0,2727253.8,0.0,2931975.2,2970192.2,
3132,502.3057469735488,8.707146,height,,,,,,,,,,,4096051.5,4112303.2,3778897.0,4108661.5,4370414.0,4462400.0,4525973.5,0.0,4663909.5,4438868.5,
3133,474.2746746724597,8.707151,height,,,,,,,,,,,20986668.0,20649458.0,19876832.0,21057768.0,21708822.0,22856528.0,22631502.0,0.0,23164778.0,23106674.0,
3134,277.14738537031985,8.708057,height,,,,,,,,,,,3215917.8,3155046.0,3341598.8,3279491.0,3311661.2,3618341.0,3640557.2,0.0,3628233.5,3597732.8,
3135,189.09473933460663,8.71258,height,,,,,,,,,,,1958261.4,2050503.5,2096251.6,2138000.8,2204987.5,2330514.8,2200531.8,0.0,2203610.2,2211380.8,
3136,233.12106018416787,8.71258,height,,,,,,,,,,,3324824.2,3429855.8,3398465.0,3708310.5,3598623.5,3737464.5,3750059.0,0.0,3902057.0,3813346.2,
3137,430.2484865277441,8.713481,height,,,,,,,,,,,7869718.5,7980789.0,7547086.0,8344674.0,8668752.0,8858051.0,8481382.0,0.0,8762767.0,9081571.0,
3138,458.2797376212794,8.714376,height,,,,,,,,,,,2564755.0,2355964.2,2226871.5,2729587.0,2882963.5,2961700.2,2873661.2,0.0,3036365.5,2953745.5,
3139,283.15482295415586,8.715857,height,,,,,,,,,,,1569793.5,2594964.8,3809432.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3140,691.4046880515572,8.715857,height,,,,,,,,,,,1495705.6,3992921.8,9483354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3141,745.4151949343078,8.715857,height,,,,,,,,,,,6785494.5,15269402.0,27481896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3142,335.25829511655513,8.716782,height,,,,,,,,,,,0.0,0.0,5290544.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3143,543.3682728825052,8.716782,height,,,,,,,,,,,0.0,0.0,8494741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3144,561.3788314486842,8.716782,height,,,,,,,,,,,0.0,0.0,4526887.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3145,740.4584978532741,8.716782,height,,,,,,,,,,,0.0,0.0,36407564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3146,742.472041268255,8.718482,height,,,,,,,,,,,3429197.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3147,686.4486305651762,8.718605,height,,,,,,,,,,,0.0,2782887.2,5218207.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3148,635.481103511657,8.732629,height,,,,,,,,,,,1531246.9,0.0,1459616.8,1507560.5,1575147.5,1630385.5,1652742.2,0.0,1654095.0,0.0,
3149,641.4449897768152,8.759892,height,,,,,,,,,,,1616451.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3150,914.5700220130263,8.768165,height,,,,,,,,,,,0.0,2221022.0,2220140.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3151,224.0126219706893,8.775194,height,,,,,,,,,,,825281.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970074.94,0.0,
3152,375.2701756136279,8.776601,height,,,,,,,,,,,2211755.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3153,738.4939688654154,8.778367,height,,,,,,,,,,,0.0,2551331.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3154,514.4260671219928,8.791319,height,,,,,,,,,,,0.0,0.0,1733486.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3155,523.4010509553827,8.81171,height,,,,,,,,,,,0.0,2941692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3156,280.2643810151035,8.814866,height,,,,,,,,,,,7307944.5,6469871.0,7592373.0,0.0,0.0,0.0,0.0,0.0,1760237.8,1421207.8,
3157,754.4753681434482,8.845,height,,,,,,,,,,,0.0,3535796.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3158,759.4311304374482,8.845,height,,,,,,,,,,,0.0,2832083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3159,223.063978070876,8.853722,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2801739.2,
3160,297.0828721791637,8.853722,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240667.2,
3161,322.07806967022805,8.853722,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033132.9,
3162,371.1015751172676,8.853722,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118766.5,
3163,746.5644295528659,8.859903,height,,,,,,,,,,,1422833.9,1504557.0,1317480.8,1506021.6,1487374.8,1606861.5,1469358.8,0.0,1576055.6,1641738.2,
3164,880.528147244346,8.864117,height,,,,,,,,,,,0.0,5405647.0,4926090.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3165,455.3543554914892,8.876642,height,,,,,,,,,,,0.0,1139382.5,2314878.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3166,632.4469063700353,8.877156,height,,,,,,,,,,,1710980.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3167,702.5383990460264,8.889561,height,,,,,,,,,,,3031316.5,3098056.8,2782969.2,3231296.0,3215771.0,3335692.0,3231029.8,0.0,3339591.0,3432157.5,
3168,268.2644046009085,8.891635,height,,,,,,,,,,,9232441.0,9522386.0,11107306.0,0.0,0.0,0.0,0.0,0.0,1804179.1,1784144.5,
3169,374.3044514173514,8.896941,height,,,,,,,,,,,1780257.5,2207191.0,1747226.5,0.0,0.0,0.0,0.0,0.0,971108.4,0.0,
3170,146.9807745793811,8.897371,height,,,,,,,,,,,0.0,2280596.5,2616404.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3171,352.3220555749276,8.905293,height,,,,,,,,,,,4195540.0,4748893.0,3316589.0,1823625.2,2059707.5,2073096.4,2018858.9,0.0,3348396.5,3032745.2,
3172,555.3686605304146,8.908285,height,,,,,,,,,,,0.0,0.0,4291970.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3173,658.5120200642689,8.912685,height,,,,,,,,,,,5108993.0,5109032.0,4510123.0,5031892.0,5282484.0,5734017.0,5583438.5,0.0,5756094.0,5570517.5,
3174,678.2552839483592,8.936222,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3681641.5,0.0,0.0,0.0,0.0,3765783.5,
3175,678.2571266902023,8.939929,height,,,,,,,,,,,3314734.2,3505502.2,3454105.5,3846766.2,0.0,3664613.2,3774820.0,0.0,3879250.5,0.0,
3176,614.4856888406911,8.942707,height,,,,,,,,,,,7588295.5,7604040.0,7181582.5,8576437.0,8699685.0,8333327.5,8297314.0,0.0,8680330.0,8670906.0,
3177,204.087822407801,8.944317,height,,,,,,,,,,,0.0,0.0,0.0,0.0,6969497.5,0.0,0.0,0.0,0.0,7554822.5,
3178,353.1211281472888,8.944317,height,,,,,,,,,,,0.0,0.0,0.0,0.0,40946612.0,0.0,0.0,0.0,0.0,43494320.0,
3179,767.1567864109448,8.944317,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4137844.0,0.0,0.0,0.0,0.0,4288744.5,
3180,172.11607194944966,8.947207,height,,,,,,,,,,,28161394.0,25964702.0,24819668.0,27974150.0,28587884.0,28231070.0,27968014.0,0.0,29020410.0,30055030.0,
3181,204.08838324477895,8.948033,height,,,,,,,,,,,6722279.5,6347748.0,6140338.0,6882231.0,0.0,6778359.5,6848947.5,0.0,7096947.0,0.0,
3182,353.1221265691277,8.948033,height,,,,,,,,,,,39651348.0,37493056.0,36171396.0,40398220.0,0.0,40993748.0,40971200.0,0.0,42776624.0,0.0,
3183,415.0441795802454,8.948033,height,,,,,,,,,,,13297150.0,12421330.0,12056872.0,13294573.0,0.0,13507982.0,13928307.0,0.0,13618685.0,0.0,
3184,767.1588425469101,8.948033,height,,,,,,,,,,,4033250.2,3795714.8,3337247.0,4155481.0,0.0,4257294.5,4341252.5,0.0,4329021.5,0.0,
3185,415.0430193273877,8.948388,height,,,,,,,,,,,0.0,0.0,0.0,0.0,14173570.0,0.0,0.0,0.0,0.0,14461038.0,
3186,570.4589742147223,8.965285,height,,,,,,,,,,,10382969.0,10319767.0,9795597.0,11200409.0,11071267.0,11320608.0,11844462.0,0.0,12289855.0,11370546.0,
3187,439.36041993629874,8.965541,height,,,,,,,,,,,0.0,0.0,3759639.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3188,283.15546716991906,8.978928,height,,,,,,,,,,,0.0,6371056.0,2346615.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3189,313.2752332993062,8.978928,height,,,,,,,,,,,0.0,6392801.0,2153413.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3190,521.3862023508595,8.978928,height,,,,,,,,,,,0.0,7851372.5,3028763.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3191,791.4596413801942,8.9816675,height,,,,,,,,,,,0.0,0.0,3891261.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3192,712.465715036252,8.982964,height,,,,,,,,,,,0.0,1941892.0,3776389.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3193,885.4853570249595,8.982964,height,,,,,,,,,,,0.0,27022324.0,10697562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3194,717.4216786114075,8.983398,height,,,,,,,,,,,1422661.0,9818687.0,15011479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3195,880.5300621759366,8.983398,height,,,,,,,,,,,4583870.0,57830590.0,17379636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3196,726.433848540723,8.98426,height,,,,,,,,,,,0.0,5147486.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3197,704.4527806980041,8.987024,height,,,,,,,,,,,0.0,65855308.0,3732503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3198,526.43296632018,8.991337,height,,,,,,,,,,,11991523.0,11905826.0,10804106.0,12322234.0,13114536.0,12866437.0,13104182.0,0.0,13443131.0,0.0,
3199,526.4316421979588,8.993802,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13293005.0,
3200,195.12310804798915,9.001663,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1757195.1,0.0,0.0,0.0,0.0,1793654.5,
3201,195.12365050750068,9.003054,height,,,,,,,,,,,1762510.4,1629380.8,1574344.6,1854669.5,0.0,1814332.1,1816874.6,0.0,1815363.8,0.0,
3202,721.417914902075,9.006038,height,,,,,,,,,,,0.0,0.0,3517517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3203,758.5721585153217,9.006038,height,,,,,,,,,,,0.0,0.0,3531302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3204,482.40703921709553,9.013385,height,,,,,,,,,,,11997510.0,11941806.0,11501777.0,12752393.0,0.0,13360278.0,13296307.0,0.0,13671752.0,0.0,
3205,441.2081284003469,9.014156,height,,,,,,,,,,,0.0,0.0,2864522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3206,482.405677413485,9.018116,height,,,,,,,,,,,0.0,0.0,0.0,0.0,12298967.0,0.0,0.0,0.0,0.0,13351111.0,
3207,303.2340488923084,9.022352,height,,,,,,,,,,,0.0,0.0,3814152.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3208,438.38079050714174,9.032235,height,,,,,,,,,,,10256639.0,10304813.0,9376570.0,10772538.0,0.0,11139152.0,11451235.0,0.0,11196956.0,0.0,
3209,438.3795564315647,9.034648,height,,,,,,,,,,,0.0,0.0,0.0,0.0,10859701.0,0.0,0.0,0.0,0.0,11712967.0,
3210,650.4415473065635,9.041424,height,,,,,,,,,,,0.0,5702555.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3211,394.3530034681245,9.042961,height,,,,,,,,,,,0.0,0.0,0.0,0.0,5953191.0,0.0,0.0,0.0,0.0,6269931.0,
3212,422.3845946399804,9.042961,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1556710.2,0.0,0.0,0.0,0.0,1719251.8,
3213,394.35414341762015,9.045234,height,,,,,,,,,,,5752545.5,5674105.0,5257491.5,6176365.5,0.0,6335263.5,6362850.0,0.0,6087671.0,0.0,
3214,826.5213004167201,9.048422,height,,,,,,,,,,,0.0,2825293.2,1136765.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3215,350.3279768137122,9.051152,height,,,,,,,,,,,2165358.8,2054333.9,2086566.8,2197915.5,0.0,2354858.8,2524295.5,0.0,2399897.2,0.0,
3216,350.3269876003135,9.051275,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2182431.5,0.0,0.0,0.0,0.0,2287462.0,
3217,256.2648806346351,9.068448,height,,,,,,,,,,,3081596.0,2972928.5,3334954.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3218,385.18086004227655,9.105375,height,,,,,,,,,,,0.0,0.0,1644049.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3219,861.540405292058,9.1070795,height,,,,,,,,,,,1117924.1,0.0,5575619.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3220,637.2701639107081,9.138777,height,,,,,,,,,,,0.0,0.0,3482689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3221,659.2522600081219,9.138777,height,,,,,,,,,,,0.0,0.0,1652710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3222,718.4676280509112,9.149702,height,,,,,,,,,,,0.0,4588580.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3223,894.5446662201564,9.157993,height,,,,,,,,,,,0.0,3514877.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3224,922.5758774534517,9.190974,height,,,,,,,,,,,0.0,4691689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3225,297.2915994680739,9.193553,height,,,,,,,,,,,2915624.2,3089826.2,2306840.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3226,256.26376869678506,9.193773,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15331676.0,
3227,256.26438717592964,9.193982,height,,,,,,,,,,,72275544.0,69752440.0,61506820.0,1254553.9,1109473.8,1245103.0,0.0,0.0,16964570.0,0.0,
3228,637.2687982141935,9.223017,height,,,,,,,,,,,0.0,6315284.5,13811744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3229,659.2508704614094,9.223017,height,,,,,,,,,,,0.0,2561523.8,5201921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3230,485.288192123948,9.2350025,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2069511.5,0.0,0.0,0.0,0.0,2203449.5,
3231,492.3900880574621,9.2350025,height,,,,,,,,,,,0.0,0.0,0.0,0.0,9964261.0,0.0,0.0,0.0,0.0,10408761.0,
3232,469.3147278956624,9.236065,height,,,,,,,,,,,0.0,0.0,0.0,0.0,9572588.0,10549647.0,0.0,0.0,0.0,9586778.0,
3233,171.13841502808555,9.236555,height,,,,,,,,,,,0.0,0.0,0.0,0.0,13025995.0,12824516.0,0.0,0.0,0.0,0.0,
3234,464.3611898164127,9.237148,height,,,,,,,,,,,47418680.0,46277476.0,46943820.0,0.0,0.0,0.0,51353256.0,0.0,50793464.0,51580864.0,
3235,171.13905054300693,9.237462,height,,,,,,,,,,,13620057.0,13052190.0,12914737.0,14015128.0,0.0,0.0,14057824.0,0.0,13451383.0,13700414.0,
3236,464.359440109917,9.237484,height,,,,,,,,,,,0.0,0.0,0.0,49589504.0,49341476.0,49647604.0,0.0,0.0,0.0,0.0,
3237,469.3163304890398,9.237858,height,,,,,,,,,,,9907532.0,9535332.0,9053183.0,10445165.0,0.0,0.0,11682732.0,0.0,10643948.0,0.0,
3238,492.3914599648627,9.2379055,height,,,,,,,,,,,9893819.0,9078850.0,9026141.0,10871386.0,0.0,10279765.0,10858759.0,0.0,10101920.0,0.0,
3239,485.28964924993056,9.238849,height,,,,,,,,,,,2238721.2,0.0,2127372.2,2296999.8,0.0,2277024.5,2479875.5,0.0,2296711.8,0.0,
3240,826.5261071030282,9.24867,height,,,,,,,,,,,0.0,4637708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3241,545.3872934165396,9.25466,height,,,,,,,,,,,0.0,0.0,5757301.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3242,580.4243916292575,9.25466,height,,,,,,,,,,,0.0,0.0,7486053.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3243,601.3531608033261,9.25466,height,,,,,,,,,,,0.0,0.0,4599603.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3244,608.4560228804298,9.25466,height,,,,,,,,,,,0.0,0.0,6313305.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3245,585.3787371191336,9.255785,height,,,,,,,,,,,0.0,3072819.8,21774854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3246,461.36536385991656,9.258643,height,,,,,,,,,,,1845329.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3247,856.5479373736167,9.26284,height,,,,,,,,,,,0.0,0.0,2055272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3248,731.4364036991816,9.265142,height,,,,,,,,,,,0.0,2129130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3249,523.4018038562406,9.276309,height,,,,,,,,,,,0.0,3161487.5,2435316.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3250,725.4481480268639,9.276309,height,,,,,,,,,,,0.0,5946554.0,4860365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3251,720.4927196701207,9.278741,height,,,,,,,,,,,1326966.0,6157827.0,4873731.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3252,609.2737027084124,9.280431,height,,,,,,,,,,,0.0,2533435.0,8141317.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3253,335.2609685136772,9.292616,height,,,,,,,,,,,0.0,2401404.8,2486207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3254,743.4414213818396,9.3199005,height,,,,,,,,,,,1406941.5,9207169.0,1986026.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3255,541.3939530787476,9.335952,height,,,,,,,,,,,1462259.4,7779536.0,1193225.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3256,736.4930932932823,9.336365,height,,,,,,,,,,,0.0,0.0,2793914.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3257,738.4855404207566,9.3385105,height,,,,,,,,,,,0.0,6721628.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3258,672.5326574951325,9.343887,height,,,,,,,,,,,2572534.8,0.0,2484883.5,0.0,0.0,0.0,0.0,0.0,2794808.0,2827893.5,
3259,304.26471124883506,9.3444805,height,,,,,,,,,,,7439503.5,6225323.5,5128286.0,0.0,0.0,0.0,0.0,0.0,2016360.4,0.0,
3260,382.2084096579432,9.3444805,height,,,,,,,,,,,3339079.8,3641477.2,2987929.8,0.0,0.0,0.0,0.0,0.0,1340885.6,0.0,
3261,265.2556875978345,9.345697,height,,,,,,,,,,,19929694.0,26222908.0,19750832.0,0.0,0.0,0.0,0.0,0.0,5591520.5,5696800.5,
3262,282.28214238196034,9.345697,height,,,,,,,,,,,550405060.0,685664700.0,550298750.0,0.0,0.0,0.0,0.0,0.0,165864030.0,170656780.0,
3263,247.24504837919093,9.346462,height,,,,,,,,,,,8686365.0,11306458.0,8584060.0,0.0,0.0,0.0,0.0,0.0,2489566.5,0.0,
3264,212.2035967414116,9.34653,height,,,,,,,,,,,2278512.5,2785302.2,2006279.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3265,226.21926833993507,9.34653,height,,,,,,,,,,,2308992.5,3016256.8,2363485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3266,563.5576962127163,9.34653,height,,,,,,,,,,,16427218.0,18202750.0,14961026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3267,282.28001556200405,9.347505,height,,,,,,,,,,,0.0,0.0,0.0,3985951.2,2226550.5,2750653.0,2370821.2,0.0,0.0,0.0,
3268,625.2733840347328,9.36034,height,,,,,,,,,,,0.0,0.0,6900807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3269,894.5538729868523,9.378713,height,,,,,,,,,,,0.0,4148651.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3270,628.5069870363343,9.383267,height,,,,,,,,,,,4118537.0,4062233.5,3860784.8,0.0,0.0,0.0,0.0,0.0,4440488.0,4556453.5,
3271,672.527742746991,9.397409,height,,,,,,,,,,,0.0,0.0,0.0,2658551.2,2571789.2,2661008.0,2929932.2,0.0,0.0,0.0,
3272,668.6179373640979,9.397738,height,,,,,,,,,,,2427758.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3273,784.4615543719283,9.398174,height,,,,,,,,,,,0.0,5098856.0,1302376.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3274,551.4379502412945,9.402242,height,,,,,,,,,,,0.0,6206143.0,1896924.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3275,910.5850151537244,9.402242,height,,,,,,,,,,,0.0,23597640.0,6951735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3276,915.5403526983704,9.402242,height,,,,,,,,,,,0.0,10476421.0,2783194.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3277,341.30986659368824,9.40314,height,,,,,,,,,,,0.0,2939115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3278,734.5067505316943,9.419473,height,,,,,,,,,,,0.0,11969773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3279,628.501411269144,9.428436,height,,,,,,,,,,,0.0,0.0,0.0,4078711.0,4449726.5,4701504.0,4286424.5,0.0,0.0,0.0,
3280,926.580495657685,9.442364,height,,,,,,,,,,,0.0,0.0,3283279.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3281,617.4107260091716,9.443167,height,,,,,,,,,,,0.0,1227411.0,8492773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3282,468.4217746259693,9.449004,height,,,,,,,,,,,0.0,0.0,0.0,1890219.8,2014118.2,1987157.6,2011909.2,0.0,0.0,0.0,
3283,368.4296289701039,9.452295,height,,,,,,,,,,,2157500.2,2216835.2,2307610.8,0.0,0.0,0.0,0.0,0.0,2335899.8,2468215.0,
3284,584.4798423995163,9.452295,height,,,,,,,,,,,6294739.5,5742370.0,5684641.5,0.0,0.0,0.0,0.0,0.0,6974306.0,6944479.0,
