cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
3050	468.3909307100778	8.491716	12	3050.0	histamine-C23:1
3051	424.3644195120708	8.50959	12	3051.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
3052	195.123468851492	8.511257	154		
3053	375.26927988105246	8.51144	329		
3054	337.14446713403123	8.511476	24		
3055	393.27908464635874	8.517021	329		
3056	380.33788844464135	8.52085	12	3056.0	3-hydroxyheptadecanoyl alanine [M+Na]+
3057	898.5374806127752	8.521581	57		
3058	425.2152106848108	8.522074	12		
3059	242.2485893989733	8.522567	60		
3060	165.98360486980584	8.52274	50		
3061	740.4615993487832	8.525365	57		
3062	745.4173554559623	8.52954	-1		
3063	826.4850868137869	8.533029	97		
3064	812.5094491758022	8.533343	136		
3065	315.2322584532497	8.538156	265		
3066	437.3422029246661	8.538156	467	3066.0	NCGC00380944-01_C30H46O3_(3beta,5xi,9xi,13alpha,17alpha,18xi)-3-Hydroxy-13,28-epoxyurs-11-en-28-one
3067	619.4003882902649	8.538156	576		
3068	371.163822446279	8.546091	-1		
3069	649.410401420397	8.554487	576		
3070	763.4260286814254	8.554487	363		
3071	782.458512836005	8.556342	97		
3072	285.1702456360181	8.560352	338		
3073	313.2743506414962	8.560352	9		
3074	523.4002051001072	8.560352	20	3074.0	AEG(o-14:1/16:1)
3075	882.5429785635265	8.560352	57		
3076	887.4986037323583	8.560352	79		
3077	506.1997356360623	8.562773	117		
3078	882.5467308687777	8.563293	57		
3079	400.37940450772896	8.565589	14		
3080	908.5580598008282	8.570789	57		
3081	644.4964859383349	8.57488	12		
3082	795.4502577106791	8.578977	46		
3083	738.4322745515827	8.579484	97		
3084	745.4155505951952	8.580585	79		
3085	728.4499835769421	8.590803	111		
3086	706.4680863666264	8.593709	136	3086.0	Spectral Match to 1,2-Dipentadecanoyl-sn-glycero-3-phosphocholine from NIST14
3087	732.4819865569995	8.595402	-1		
3088	600.4697216017195	8.600604	12	3088.0	Polidocanol
3089	694.4059835973528	8.603357	97		
3090	556.4431275966795	8.623473	12		
3091	650.3797239796919	8.628028	97		
3092	340.28529846535844	8.638203	228		
3093	437.34206944442815	8.644481	467	3093.0	NCGC00380944-01_C30H46O3_(3beta,5xi,9xi,13alpha,17alpha,18xi)-3-Hydroxy-13,28-epoxyurs-11-en-28-one
3094	649.4104850082072	8.644481	97		
3095	795.4501761230885	8.644481	46		
3096	512.4171653186963	8.647004	12		
3097	327.3012629516577	8.649146	54		
3098	606.3532295931258	8.649686	97		
3099	768.4892799287554	8.652441	-1		
3100	903.4922363688188	8.652441	128		
3101	898.5389788721333	8.653225	57		
3102	745.4139911819194	8.654217	79		
3103	761.3882322794716	8.654217	-1		
3104	335.259006120154	8.659487	47	3104.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
3105	543.3694482020064	8.659487	21		
3106	561.3799364711679	8.659487	97		
3107	740.4602709366517	8.659487	57		
3108	691.4030755349304	8.660421	79		
3109	581.4321807438283	8.660845	293		
3110	682.553519676746	8.660997	293		
3111	637.4953448406743	8.661338	293		
3112	745.416787471327	8.662047	79		
3113	659.4774956472891	8.662729	-1		
3114	900.533659499922	8.66402	314		
3115	468.3912317391756	8.66582	12		
3116	562.326786680324	8.673002	97		
3117	567.2821875168439	8.6739	-1		
3118	590.358166882073	8.674054	97		
3119	424.36451718576086	8.683785	12	3119.0	3-hydroxyhexadecanoyl glutamic acid [M+Na]+
3120	518.3006685425388	8.690064	97		
3121	523.2560719798809	8.690064	-1		
3122	546.3317928601482	8.690063	97		
3123	607.2563651776414	8.690388	97		
3124	263.23762866410647	8.690768	206	3124.0	"""2,4,6-Tri-tert-butylphenol_CE30"""
3125	280.26414617290527	8.690768	47	3125.0	3-hydroxydecanoyl amylamine [M+Na]+
3126	245.2271372842609	8.69167	112	3126.0	Linoleic acid
3127	380.3379116546423	8.692763	12	3127.0	3-hydroxyheptadecanoyl alanine [M+Na]+
3128	336.3117200731492	8.693662	12		
3129	524.3724168579478	8.694348	252	3129.0	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14
3130	340.28530555533433	8.706467	228		
3131	144.04802728671942	8.707153	-1		
3132	502.3057469735488	8.707146	97		
3133	474.2746746724597	8.707151	97		
3134	277.14738537031985	8.708057	97		
3135	189.09473933460663	8.71258	97		
3136	233.12106018416787	8.71258	97		
3137	430.2484865277441	8.713481	97		
3138	458.2797376212794	8.714376	97		
3139	283.15482295415586	8.715857	48		
3140	691.4046880515572	8.715857	79		
3141	745.4151949343078	8.715857	79		
3142	335.25829511655513	8.716782	47	3142.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
3143	543.3682728825052	8.716782	21		
3144	561.3788314486842	8.716782	97		
3145	740.4584978532741	8.716782	57		
3146	742.472041268255	8.718482	-1	3146.0	MGDG (14:0/18:3)
3147	686.4486305651762	8.718605	57		
3148	635.481103511657	8.732629	205		
3149	641.4449897768152	8.759892	-1		
3150	914.5700220130263	8.768165	52		
3151	224.0126219706893	8.775194	386	3151.0	Candidate Tyrosine-C2:0 (delta mass:42.0104)
3152	375.2701756136279	8.776601	329		
3153	738.4939688654154	8.778367	93		
3154	514.4260671219928	8.791319	-1		
3155	523.4010509553827	8.81171	20	3155.0	AEG(o-14:1/16:1)
3156	280.2643810151035	8.814866	47	3156.0	3-hydroxydecanoyl amylamine [M+Na]+
3157	754.4753681434482	8.845	57		
3158	759.4311304374482	8.845	79		
3159	223.063978070876	8.853722	386		
3160	297.0828721791637	8.853722	-1		
3161	322.07806967022805	8.853722	352		
3162	371.1015751172676	8.853722	287	3162.0	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14
3163	746.5644295528659	8.859903	12		
3164	880.528147244346	8.864117	57		
3165	455.3543554914892	8.876642	-1		
3166	632.4469063700353	8.877156	329		
3167	702.5383990460264	8.889561	12		
3168	268.2644046009085	8.891635	181		
3169	374.3044514173514	8.896941	-1		
3170	146.9807745793811	8.897371	-1		
3171	352.3220555749276	8.905293	-1	3171.0	5,9-dimethyltetracyclo[11.2.1.0�,�?.0?,?]hexadecane-5,14-dicarboxylic acid
3172	555.3686605304146	8.908285	-1		
3173	658.5120200642689	8.912685	12		
3174	678.2552839483592	8.936222	533		
3175	678.2571266902023	8.939929	533		
3176	614.4856888406911	8.942707	12		
3177	204.087822407801	8.944317	156		
3178	353.1211281472888	8.944317	24		
3179	767.1567864109448	8.944317	403		
3180	172.11607194944966	8.947207	15		
3181	204.08838324477887	8.948033	156		
3182	353.1221265691277	8.948033	24		
3183	415.0441795802454	8.948033	24		
3184	767.1588425469101	8.948033	403		
3185	415.0430193273877	8.948388	24		
3186	570.4589742147223	8.965285	12		
3187	439.36041993629874	8.965541	-1	3187.0	Ursolic acid CollisionEnergy:205060
3188	283.15546716991906	8.978928	48		
3189	313.2752332993062	8.978928	9		
3190	521.3862023508595	8.978928	27	3190.0	AEG(o-14:1/16:2)
3191	791.4596413801942	8.9816675	79		
3192	712.465715036252	8.982964	57		
3193	885.4853570249595	8.982964	79		
3194	717.4216786114075	8.983398	-1		
3195	880.5300621759366	8.983398	57		
3196	726.433848540723	8.98426	111	3196.0	PC(14:0_16:1) - (2-{[2-[hexadec-9-enoyloxy]-3-(tetradecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium
3197	704.4527806980041	8.987024	136		
3198	526.43296632018	8.991337	12		
3199	526.4316421979588	8.993802	12		
3200	195.12310804798915	9.001663	154		
3201	195.12365050750068	9.003054	154		
3202	721.417914902075	9.006038	79		
3203	758.5721585153217	9.006038	136	3203.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14
3204	482.40703921709553	9.013385	12		
3205	441.2081284003469	9.014156	-1		
3206	482.405677413485	9.018116	12		
3207	303.2340488923084	9.022352	-1	3207.0	sandaracopimaric acid
3208	438.38079050714174	9.032235	12		
3209	438.3795564315647	9.034648	12		
3210	650.4415473065635	9.041424	93		
3211	394.3530034681245	9.042961	12		
3212	422.3845946399804	9.042961	354		
3213	394.35414341762015	9.045234	12		
3214	826.5213004167201	9.048422	57		
3215	350.3279768137122	9.051152	12		
3216	350.3269876003135	9.051275	12		
3217	256.2648806346351	9.068448	60	3217.0	Spectral Match to Palmitamide from NIST14
3218	385.18086004227655	9.105375	-1		
3219	861.540405292058	9.1070795	79		
3220	637.2701639107081	9.138777	1		
3221	659.2522600081219	9.138777	12		
3222	718.4676280509112	9.149702	136	3222.0	PC(15:0/16:1); [M+H]+ C39H77N1O8P1
3223	894.5446662201564	9.157993	57		
3224	922.5758774534517	9.190974	57		
3225	297.2915994680739	9.193553	80		
3226	256.26376869678506	9.193773	60	3226.0	Spectral Match to Palmitamide from NIST14
3227	256.26438717592964	9.193982	60	3227.0	Spectral Match to Palmitamide from NIST14
3228	637.2687982141935	9.223017	1		
3229	659.2508704614094	9.223017	-1		
3230	485.288192123948	9.2350025	-1		
3231	492.3900880574621	9.2350025	-1		
3232	469.3147278956624	9.236065	82		
3233	171.13841502808555	9.236555	15		
3234	464.3611898164127	9.237148	487		
3235	171.13905054300693	9.237462	15		
3236	464.359440109917	9.237484	487		
3237	469.3163304890398	9.237858	82		
3238	492.3914599648627	9.2379055	-1		
3239	485.28964924993056	9.238849	-1		
3240	826.5261071030282	9.24867	-1		
3241	545.3872934165396	9.25466	20		
3242	580.4243916292575	9.25466	57		
3243	601.3531608033261	9.25466	-1		
3244	608.4560228804298	9.25466	-1		
3245	585.3787371191336	9.255785	104		
3246	461.36536385991656	9.258643	-1		
3247	856.5479373736167	9.26284	339		
3248	731.4364036991816	9.265142	79		
3249	523.4018038562406	9.276309	20	3249.0	AEG(o-14:1/16:1)
3250	725.4481480268639	9.276309	79		
3251	720.4927196701207	9.278741	57		
3252	609.2737027084124	9.280431	1	3252.0	3.10S-Hydroxypheophorbide a 
3253	335.2609685136772	9.292616	47	3253.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
3254	743.4414213818396	9.3199005	79		
3255	541.3939530787476	9.335952	20		
3256	736.4930932932823	9.336365	57		
3257	738.4855404207566	9.3385105	-1		
3258	672.5326574951325	9.343887	12		
3259	304.26471124883506	9.3444805	34		
3260	382.2084096579432	9.3444805	-1		
3261	265.2556875978345	9.345697	206	3261.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
3262	282.28214238196034	9.345697	181	3262.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
3263	247.24504837919093	9.346462	-1	3263.0	Spectral Match to 5(Z),8(Z),11(Z)-Eicosatrienoic acid methyl ester from NIST14
3264	212.2035967414116	9.34653	181		
3265	226.21926833993507	9.34653	40		
3266	563.5576962127163	9.34653	-1	3266.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
3267	282.28001556200405	9.347505	181	3267.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
3268	625.2733840347328	9.36034	457		
3269	894.5538729868523	9.378713	57		
3270	628.5069870363343	9.383267	12		
3271	672.527742746991	9.397409	12		
3272	668.6179373640979	9.397738	398		
3273	784.4615543719283	9.398174	57	3273.0	SQDG(16:0/14:0); [M+NH4]+ C39H78N1O12S1
3274	551.4379502412945	9.402242	20		
3275	910.5850151537244	9.402242	57		
3276	915.5403526983704	9.402242	79		
3277	341.30986659368824	9.40314	9		
3278	734.5067505316943	9.419473	136	3278.0	Spectral Match to 1-Stearoyl-2-myristoyl-sn-glycero-3-phosphocholine from NIST14
3279	628.501411269144	9.428436	12		
3280	926.580495657685	9.442364	57		
3281	617.4107260091716	9.443167	104		
3282	468.4217746259693	9.449004	113		
3283	368.4296289701039	9.452295	562		
3284	584.4798423995163	9.452295	12		
3285	376.3233986144453	9.45293	-1		
3286	584.4745315229075	9.453131	12		
3287	336.3301923733329	9.453715	47		
3288	354.3410002272234	9.453943	-1		
3289	368.4262601598439	9.455183	562		
3290	790.5336668863357	9.468543	136	3290.0	PC(18:0/18:0); [M+H]+ C44H89N1O8P1
3291	540.4533054674479	9.476979	12		
3292	540.4483495932537	9.477899	12		
3293	748.4854342425696	9.480161	-1		
3294	457.37507890649545	9.4849205	-1		
3295	270.28243563768893	9.4884615	60	3295.0	amylamine-C12:0
3296	496.4267482643453	9.501535	12		
3297	496.4221604444608	9.5027	12		
3298	609.2789247621529	9.504305	1	3298.0	3.10S-Hydroxypheophorbide a 
3299	620.2714246086102	9.508301	54		
3300	1241.5514633894695	9.508301	-1		
3301	621.2785029191822	9.509809	54		
3302	643.2610713980033	9.509809	-1		
3303	659.2354607812439	9.509809	12		
3304	485.3667032533813	9.514217	-1		
3305	195.12345458852343	9.515106	154		
3306	452.4002208585131	9.517791	12		
3307	986.6177295663156	9.517872	447		
3308	991.573003015285	9.517872	397		
3309	427.3630032913097	9.518278	54		
3310	452.396038937529	9.51921	12	3310.0	3-hydroxyoctadecanoyl glutamic acid [M+Na]+
3311	468.4260488478096	9.52106	113		
3312	468.4218118973524	9.523342	113		
3313	611.4751611970988	9.523336	47		
3314	408.3696274005331	9.52954	12		
3315	408.3733609164855	9.530871	12		
3316	436.4052035585547	9.532507	354		
3317	364.3431833681035	9.539905	12		
3318	226.1831325789587	9.540001	40		
3319	364.3465193473178	9.542402	12		
3320	920.5703329333928	9.549611	57		
3321	651.2902877821206	9.557084	-1		
3322	673.272896664793	9.55777	420		
3323	678.4789380427019	9.55777	349	3323.0	Spectral Match to 1,2-Ditetradecanoyl-sn-glycero-3-phosphocholine from NIST14
3324	925.5257009964832	9.55777	79		
3325	628.5074863264699	9.566616	12		
3326	723.4385748676823	9.577671	79		
3327	939.5603564635838	9.591754	-1		
3328	584.4736533440296	9.592339	12		
3329	301.22024536968564	9.59758	227		
3330	784.5456889927756	9.59758	327		
3331	584.4809696557302	9.598213	-1		
3332	578.4122104496867	9.6058235	57		
3333	583.3680070714066	9.606458	104		
3334	599.3423594384201	9.606458	-1		
3335	670.6336037941085	9.611805	398		
3336	540.4541888891401	9.622929	12		
3337	829.5174853553741	9.627431	79		
3338	824.562304080091	9.63295	485		
3339	702.4804798290152	9.6397505	-1		
3340	228.1989101698723	9.641818	47		
3341	496.4271724414074	9.643495	12		
3342	270.2828046067235	9.643818	-1		
3343	313.2779456517734	9.647335	9		
3344	621.2791381897579	9.647335	54		
3345	519.4115824510625	9.647802	-1		
3346	878.5588338992891	9.647802	314		
3347	883.5145102314077	9.647802	79		
3348	718.4829494386717	9.65191	57		
3349	723.4385114196178	9.654593	79		
3350	698.5073416674797	9.654925	327		
3351	223.06595200569905	9.65661	386		
3352	248.0614294621079	9.65661	352		
3353	559.1367718688969	9.65661	-1		
3354	575.1105753996598	9.65661	-1		
3355	582.2119245029836	9.658769	-1		
3356	355.07422432174235	9.659383	287	3356.0	(1S,3R,4S,5R)-4-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,3,5-trihydroxycyclohexane-1-carboxylic acid
3357	371.1057864133679	9.659383	287	3357.0	CAMPTOTHECIN
3358	554.182508425874	9.659383	173		
3359	355.0709742071891	9.660135	287	3359.0	(1S,3R,4S,5R)-4-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,3,5-trihydroxycyclohexane-1-carboxylic acid
3360	371.1023600892811	9.660135	287	3360.0	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14
3361	554.1774367074844	9.660135	173		
3362	582.2083146530522	9.660669	-1		
3363	165.09333548256907	9.661123	-1		
3364	445.37355692912274	9.661123	54		
3365	485.3664373240889	9.661123	-1		
3366	452.4010012143685	9.663374	12		
3367	539.2489358666388	9.670821	-1		
3368	1185.5598528505775	9.670821	95		
3369	615.2659750094039	9.671341	-1		
3370	631.240031816179	9.671341	-1		
3371	408.3736076237336	9.673249	12		
3372	593.2828479790256	9.673371	54	3372.0	4.Phaeophorbide a
3373	408.3697483945585	9.67671	12		
3374	756.5626665250029	9.678757	136	3374.0	PC-DAG (16:0/18:3)
3375	758.5776320635082	9.678757	136	3375.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14
3376	828.5512511262771	9.687925	-1		
3377	529.3573375003167	9.711965	-1		
3378	587.3996304810296	9.7241745	-1		
3379	599.4534990163627	9.744086	-1		
3380	732.4912708484679	9.745304	136	3380.0	Spectral Match to 1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine from NIST14
3381	754.4734875454701	9.745304	111		
3382	908.5694613544708	9.75297	57		
3383	913.5247271482395	9.75297	79		
3384	283.15803379282823	9.753358	48		
3385	341.3099159774307	9.753358	9		
3386	549.4222550799395	9.753358	27	3386.0	AEG(o-14:1/18:2)
3387	669.4272986995649	9.753358	79		
3388	784.5454209499611	9.760801	327		
3389	228.1966931268267	9.763598	47		
3390	228.1988133292905	9.764635	47		
3391	822.5470302938246	9.769551	-1		
3392	827.5025577386928	9.773413	79		
3393	762.5101767384269	9.785543	174		
3394	172.11610813176674	9.786322	15		
3395	172.11751512058646	9.78774	15		
3396	765.486344993792	9.835381	79		
3397	593.2836149588243	9.839355	54	3397.0	4.Phaeophorbide a
3398	856.552818111609	9.851532	339		
3399	678.4804281884481	9.851841	349	3399.0	Spectral Match to 1,2-Ditetradecanoyl-sn-glycero-3-phosphocholine from NIST14
3400	861.5080860927369	9.859795	46		
3401	447.35336930536994	9.867851	54		
3402	854.5586201825186	9.868299	57		
3403	859.5145568656669	9.868299	79		
3404	406.3345141128833	9.881265	-1		
3405	338.3427371108591	9.883137	181	3405.0	Spectral Match to 13-Docosenamide, (Z)- from NIST14
3406	561.383590752508	9.884484	97		
3407	338.3458942289875	9.885031	181	3407.0	Spectral Match to 13-Docosenamide, (Z)- from NIST14
3408	284.29872380221764	9.890015	60	3408.0	Spectral Match to Octadecanamide from NIST14
3409	393.2071849034019	9.907821	24		
3410	639.289730856315	9.90915	-1		
3411	927.5426860167904	9.909369	79		
3412	393.21086876895	9.909708	24		
3413	922.5863434661518	9.91759	57		
3414	708.5196728861538	9.923178	161		
3415	827.5020400546267	9.9255705	-1		
3416	144.98289272804715	9.931728	-1		
3417	146.98105881368042	9.931728	-1		
3418	437.34843666362985	9.933928	377		
3419	455.35931166928407	9.933928	377		
3420	555.3728009964018	9.941944	104		
3421	477.3413302097065	9.942027	-1		
3422	509.3521985392813	9.950062	-1		
3423	784.5818482994868	9.953496	-1		
3424	758.5784643510333	9.954202	136	3424.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14
3425	124.08789074694272	9.955342	-1		
3426	758.569899666087	9.956081	136	3426.0	Spectral Match to 1-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine from NIST14
3427	760.5841819742376	9.957775	136	3427.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
3428	778.5456604093217	9.958106	111		
3429	780.5617582477463	9.958106	111	3429.0	PC(16:0/20:5); [M+H]+ C44H79N1O8P1
3430	806.5772352930325	9.958106	111	3430.0	PC(18:2/20:4); [M+H]+ C46H81N1O8P1
3431	385.1833867636489	9.960697	-1		
3432	238.91040946559943	9.962083	586		
3433	306.8986321698528	9.962083	135		
3434	238.90815256369845	9.96315	586		
3435	306.8957490527888	9.96315	135		
3436	615.5819217937673	9.96315	344		
3437	615.5875774203124	9.963723	344		
3438	181.0151066169557	9.964408	376		
3439	699.4907362436628	9.966245	104		
3440	146.98221528077823	9.966358	-1		
3441	226.9545955825772	9.966356	40		
3442	794.5433123881496	9.966516	136	3442.0	PC(17:1/20:4); [M+H]+ C45H81N1O8P1
3443	756.5565768567119	9.967582	136	3443.0	PC-DAG (16:0/18:3)
3444	780.5556931713267	9.967582	111	3444.0	PC(16:0/20:5); [M+H]+ C44H79N1O8P1
3445	782.5709698699757	9.967582	411	3445.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
3446	806.5694014301826	9.967582	111	3446.0	PC(18:2/20:4); [M+H]+ C46H81N1O8P1
3447	181.01705104646203	9.970316	376		
3448	184.98820967120764	9.970316	40		
3449	834.5364977656557	9.974655	-1		
3450	975.5780643613972	9.974655	79		
3451	139.98838334337285	9.97823	-1		
3452	740.5620362744266	9.978376	14		
3453	812.555068386597	9.97859	-1	3453.0	PC(18:2/20:1); [M+H]+ C46H87N1O8P1
3454	740.555927505347	9.979502	14		
3455	226.01544458947788	9.982525	40		
3456	184.9862129729204	9.983493	40	3456.0	Asperlactone
3457	226.01252009765176	9.988879	40		
3458	139.98999094297622	9.990645	-1		
3459	695.4475196805942	9.990645	-1		
3460	784.5939675130232	9.9986315	-1	3460.0	Spectral Match to Arachidonoylthio-PC from NIST14
3461	737.4545252264995	9.998674	79		
3462	969.5893022128428	9.998725	79		
3463	696.5278930479291	9.999947	14		
3464	696.5344650420017	10.001196	14		
3465	756.5638115763018	10.002696	-1	3465.0	PC-DAG (16:0/18:3)
3466	520.3568308122094	10.020411	15		
3467	585.3836279192047	10.022923	-1		
3468	652.5016602887574	10.024496	14		
3469	520.3615741572382	10.025391	15		
3470	652.5075671762087	10.025595	14		
3471	806.5779959831842	10.030885	111	3471.0	PC(18:2/20:4); [M+H]+ C46H81N1O8P1
3472	669.4425059379445	10.030951	104		
3473	769.4586468030215	10.031016	-1		
3474	788.5546682167948	10.031016	136	3474.0	Spectral Match to 1-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine from NIST14
3475	810.5371607340851	10.031016	111		
3476	753.4855240469883	10.034946	79		
3477	471.3516926785537	10.039043	24		
3478	748.531262637565	10.039043	57		
3479	829.5171304542758	10.041875	-1		
3480	845.4917807187799	10.041875	-1		
3481	608.4751152156883	10.047012	14		
3482	852.5940942564656	10.047232	-1		
3483	608.4808620421644	10.048281	14		
3484	824.5623406497658	10.068749	447		
3485	284.2982625384578	10.070978	60	3485.0	Spectral Match to Octadecanamide from NIST14
3486	639.2899539182077	10.071429	457		
3487	124.0887367965264	10.071774	-1		
3488	144.9837917990564	10.073104	-1		
3489	827.5020967450511	10.0794735	521		
3490	124.0877034703456	10.087319	-1		
3491	593.600244134066	10.087319	54		
3492	813.5222940820804	10.087684	79		
3493	611.4751340983065	10.090297	47		
3494	309.2826423384066	10.09046	-1		
3495	523.3675746898273	10.095421	-1		
3496	144.98266400345372	10.10451	-1		
3497	146.9808232960128	10.10451	-1		
3498	146.9818998623842	10.105828	-1		
3499	415.0484335116433	10.115746	24		
3500	593.6054486034672	10.117309	54		
3501	310.3142740737413	10.121433	181		
3502	310.3114123729263	10.122716	181	3502.0	(2R,6R)-2-methyl-6-pentadecylpiperidine
3503	638.6578399518329	10.126818	535		
3504	661.3108901825934	10.130914	456		
3505	661.2506909600385	10.135774	456		
3506	623.2947189527114	10.136305	1		
3507	645.2770872579869	10.136305	-1		
3508	144.98406901975306	10.152501	-1		
3509	763.4707391632521	10.152501	79		
3510	638.6636920070135	10.160244	535		
3511	786.5394247291415	10.160613	-1	3511.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14
3512	804.5494341775253	10.160613	136	3512.0	PC(16:1/22:6); [M+H]+ C46H79N1O8P1
3513	826.5335463215022	10.160613	111		
3514	581.3886598469561	10.1766205	-1		
3515	604.4662166259385	10.176742	-1		
3516	429.3787374378168	10.180973	54		
3517	204.088167208726	10.191802	156		
3518	280.0324851690162	10.191802	156		
3519	172.11759688323994	10.192841	15		
3520	204.0900377301245	10.192841	156		
3521	280.0350564697677	10.192841	156		
3522	409.1881143798379	10.192841	24		
3523	471.1109316471172	10.192841	24	3523.0	4-(3,4-dihydroxyphenyl)-7-hydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one
3524	612.2710172092359	10.192841	24		
3525	879.291499037864	10.192841	572		
3526	124.08881545635468	10.193718	-1		
3527	172.11601896144984	10.193802	15		
3528	409.1843623365171	10.193802	24		
3529	471.1067648258431	10.193802	24	3529.0	4-(3,4-dihydroxyphenyl)-7-hydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-2-one
3530	612.2653857256978	10.193802	24		
3531	879.2834636138831	10.193802	572		
3532	593.5999459670865	10.195914	54		
3533	811.506966634306	10.203717	79		
3534	827.4815404202992	10.203717	111		
3535	609.4590063050438	10.209066	431		
3536	124.0874307167333	10.209303	-1		
3537	579.3698803880839	10.21665	-1		
3538	523.4060673787155	10.216719	20	3538.0	AEG(o-14:1/16:1)
3539	558.443924114378	10.216719	57	3539.0	DG(14:0/16:0/0:0); [M+NH4]+ C33H68N1O5
3540	586.4752217472821	10.216719	-1		
3541	579.3727822371072	10.216788	-1		
3542	563.3988578200701	10.217105	-1		
3543	593.6038943806077	10.218575	54		
3544	451.3638048034787	10.224828	497		
3545	336.32696214144886	10.2301655	47		
3546	153.11501987172446	10.25745	-1		
3547	589.4149435183501	10.265327	104		
3548	721.4587876981186	10.281631	79		
3549	568.4347992121302	10.290434	-1		
3550	424.4567307705444	10.295736	478		
3551	408.3899703413622	10.297927	-1		
3552	424.453112798631	10.301521	478		
3553	582.422006654499	10.305983	-1		
3554	124.08883370615489	10.309161	11		
3555	396.3884383016042	10.314459	424		
3556	746.514892168197	10.338454	57		
3557	751.4702705955918	10.338454	79		
3558	628.196731390412	10.339953	173	3558.0	NCGC00385199-01!2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one
3559	355.0710401350237	10.340277	287	3559.0	(1S,3R,4S,5R)-4-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,3,5-trihydroxycyclohexane-1-carboxylic acid
3560	355.0742292534934	10.343597	287	3560.0	(1S,3R,4S,5R)-4-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,3,5-trihydroxycyclohexane-1-carboxylic acid
3561	371.1057645366328	10.343597	287	3561.0	Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14
3562	656.2336387215405	10.344339	-1		
3563	223.0659063171855	10.344584	386		
3564	248.06137618470115	10.344584	352		
3565	445.1246696076014	10.344584	287	3565.0	Kuwanon C
3566	649.1304651517202	10.344584	-1		
3567	628.2023242288702	10.3452015	173	3567.0	NCGC00385199-01!2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one
3568	485.3670141242554	10.346468	-1		
3569	815.5742731374326	10.346516	79		
3570	640.5895433828216	10.348053	14		
3571	640.5951624662694	10.350021	14		
3572	666.6051705958901	10.352104	14		
3573	666.6109845660742	10.354807	14		
3574	694.4141745046401	10.370151	97		
3575	697.2681855495293	10.37017	-1		
3576	906.590741343404	10.370151	314		
3577	911.5451404824324	10.370151	79		
3578	1251.5474652687053	10.37017	-1		
3579	607.2981685572987	10.370739	54		
3580	629.2808935156019	10.370739	-1		
3581	645.2557876925513	10.370739	-1		
3582	1213.5914551861028	10.370739	95		
3583	1235.5737447160473	10.370739	-1		
3584	622.2859525970057	10.374109	-1		
3585	606.2919337880677	10.37601	54		
3586	756.5634935592999	10.378068	-1	3586.0	PC-DAG (16:0/18:3)
3587	415.04739886700736	10.385944	24		
3588	674.4918825613934	10.385944	174		
3589	679.4484662955464	10.385944	-1		
3590	667.46378229889	10.389908	14		
3591	702.5221457778878	10.393873	-1		
3592	700.5659505578986	10.410875	12		
3593	584.4592705327382	10.421888	-1		
