formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C17H30O	[M + H3N + H]+	C17H34NO+	Fatty acids	0.942	Fatty acyls	0.953	Fatty alcohols	0.696	Lipids and lipid-like molecules	0.669	Fatty Acyls	0.512	Fatty alcohols	0.443	Long-chain fatty alcohols	0.555	Long-chain fatty alcohols	0.555	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	268.264	534	8.892	707551769832462762	707547861215027860	3168	
1	C22H38O2	[M + H3N + H]+	C22H42NO2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.993	Unsaturated fatty acids	0.992	Lipids and lipid-like molecules	0.988	Fatty Acyls	0.985	Fatty acids and conjugates	0.962	Very long-chain fatty acids	0.621	Very long-chain fatty acids	0.621	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Very long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	352.322	534	8.905	707551778904742669	707547861277942432	3171	
1	C34H52O7	[M - H2O + H]+	C34H51O6+	Terpenoids	0.992	Triterpenoids	0.948	Fusidane triterpenoids	0.718	Lipids and lipid-like molecules	0.986	Prenol lipids	0.892	Triterpenoids	0.748			Triterpenoids	0.748	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Tertiary alcohols; Steroid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	555.369	535	8.908	707551711347085101	707547861298913956	3172	
1	C33H68O11	[M + H3N + H]+	C33H72NO11+	Fatty acids	0.800	Fatty acyls	0.615	Fatty alcohols	0.307	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Ethers	0.996	Dialkyl ethers	0.996	Polyethylene glycols	0.998	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	658.512	535	8.913	707551765617186942	707547861319885480	3173	
1	C36H36O12	[M + H3N + H]+	C36H40NO12+	Polyketides	0.706	Lignans	0.310	Angucyclines	0.503	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.774	Ketones	0.562	Aryl ketones	0.548	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	678.255	536	8.936	707551800396356861	707547861345051308	3174	
1	C36H36O12	[M + H3N + H]+	C36H40NO12+	Polyketides	0.613	Lignans	0.440	Angucyclines	0.479	Benzenoids	0.969	Benzene and substituted derivatives	0.539					Benzene and substituted derivatives	0.539	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	678.257	536	8.940	707551839927674015	707547861366022832	3175	
1	C31H64O10	[M + H3N + H]+	C31H68NO10+	Fatty acids	0.848	Fatty acyls	0.661	Fatty alcohols	0.270	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Ethers	0.997	Dialkyl ethers	0.996	Polyethylene glycols	0.997	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	614.486	537	8.943	707551788425812979	707547861391188660	3176	
1	C14H28N2S4	[M + H]+	C14H29N2S4+	Fatty acids	0.422	Fatty amides	0.019	Primary amides	0.024	Organosulfur compounds	0.998	Organic disulfides	0.862					Organic disulfides	0.862	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Amines; Organic disulfides; Sulfenyl compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	353.121	537	8.944	707551763465508878	707547861433131708	3178	
1	C9H14S2	[M + H3N + H]+	C9H18NS2+	Fatty acids	0.918	Monoterpenoids	0.681	Oxygenated hydrocarbons	0.246	Organoheterocyclic compounds	0.511							Organoheterocyclic compounds	0.511	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Hydrocarbon derivatives; Chemical entities	204.088	537	8.944	707551771904448986	707547861412160184	3177	
1	C9H17NS	[M + H]+	C9H18NS+	Fatty acids	0.652	Fatty amides	0.185	Primary amides	0.210	Organic nitrogen compounds	0.991	Organonitrogen compounds	0.992					Organonitrogen compounds	0.992	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Thiocarbonyl compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	172.116	537	8.947	707551772562954758	707547861479269060	3180	
1	C14H28N2S4	[M + H]+	C14H29N2S4+	Fatty acids	0.433	Fatty amides	0.021	Primary amides	0.025	Organosulfur compounds	0.998	Organic disulfides	0.863					Organic disulfides	0.863	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Amines; Organic disulfides; Sulfenyl compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	353.122	537	8.948	707551740023542854	707547861525406412	3182	
1	C14H20N2O5S3	[M + Na]+	C14H20N2NaO5S3+	Fatty acids	0.409	Fatty amides	0.326	Primary amides	0.086	Organic acids and derivatives	0.982	Dithiocarbamic acids and derivatives	0.759	Dithiocarbamic acid esters	0.759			Dithiocarbamic acid esters	0.759	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Sulfenyl compounds; Dithiocarbamic acids and derivatives; Dithiocarbamic acid esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	415.044	537	8.948	707551753554368135	707547861546377936	3183	
1	C9H14S2	[M + H3N + H]+	C9H18NS2+	Fatty acids	0.912	Monoterpenoids	0.631	Oxygenated hydrocarbons	0.245	Organoheterocyclic compounds	0.566							Organoheterocyclic compounds	0.566	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Hydrocarbon derivatives; Chemical entities	204.088	537	8.948	707551774542666332	707547861500240584	3181	
5	C31H36Cl2N8O7S2	[M + H]+	C31H37Cl2N8O7S2+	Amino acids and Peptides	0.766	Oligopeptides	0.902	Cyclamides	0.144	Organic acids and derivatives	0.979	Carboxylic acids and derivatives	0.946	Amino acids, peptides, and analogues	0.834	Amino acids and derivatives	0.829	Alpha amino acids and derivatives	0.539	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Sulfonyls; Organochlorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	767.159	537	8.948	707551796210441388	707547861571543764	3184	
1	C14H20N2O5S3	[M + Na]+	C14H20N2NaO5S3+	Amino acids and Peptides	0.422	Fatty amides	0.247	Primary amides	0.064	Organic acids and derivatives	0.986	Carboxylic acids and derivatives	0.914	Amino acids, peptides, and analogues	0.539	Amino acids and derivatives	0.536	Amino acids and derivatives	0.536	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Sulfenyl compounds; Fatty Acyls; Dithiocarbamic acids and derivatives; Dithiocarbamic acid esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	415.043	537	8.948	707551799909817577	707547861592515288	3185	
1	C29H60O9	[M + H3N + H]+	C29H64NO9+	Fatty acids	0.849	Fatty acyls	0.683	Fatty alcohols	0.273	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Ethers	0.993	Dialkyl ethers	0.990	Polyethylene glycols	0.993	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	570.459	538	8.965	707551749515253231	707547861617681116	3186	
1	C22H48N4O3	[M + Na]+	C22H48N4NaO3+	Terpenoids	0.417	Diterpenoids	0.234	Open-chain polyketides	0.057	Lipids and lipid-like molecules	0.786							Lipids and lipid-like molecules	0.786	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	439.360	538	8.965	707551738475844583	707547861638652640	3187	
1	C31H54O7	[M - H2O + H]+	C31H53O6+	Fatty acids	0.664	Linear polyketides	0.820	Acetogenins	0.362	Lipids and lipid-like molecules	0.955	Fatty Acyls	0.957	Fatty alcohols	0.554			Fatty alcohols	0.554	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	521.386	539	8.979	707551720700383519	707547861701567212	3190	
2	C19H38O4	[M - H2O + H]+	C19H37O3+	Fatty acids	0.999	Glycerolipids	0.998	Monoacylglycerols	0.998	Lipids and lipid-like molecules	0.993	Glycerolipids	0.992	Monoradylglycerols	0.985	Monoacylglycerols	0.900	1-monoacylglycerols	0.756	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.275	539	8.979	707551751096505921	707547861680595688	3189	
2	C15H22O5	[M + H]+	C15H23O5+	Fatty acids	0.521	Macrolides	0.652	Macrolide lactones	0.870	Lipids and lipid-like molecules	0.578							Lipids and lipid-like molecules	0.578	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	283.155	539	8.979	707551791647038491	707547861659624164	3188	
1	C43H68O14	[M - H2O + H]+	C43H67O13+	Terpenoids	0.916	Triterpenoids	0.540	Cycloartane triterpenoids	0.111	Lipids and lipid-like molecules	0.980	Steroids and steroid derivatives	0.813	Cycloartanols and derivatives	0.643			Cycloartanols and derivatives	0.643	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxysteroids; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Cycloartanols and derivatives; Enoate esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	791.460	539	8.982	707551815634263902	707547861718344432	3191	
2	C38H67NO12	[M - H2O + H]+	C38H66NO11+	Fatty acids	0.998	Spingolipids	0.879	Neutral glycosphingolipids	0.777	Lipids and lipid-like molecules	0.964	Sphingolipids	0.555	Glycosphingolipids	0.693	Neutral glycosphingolipids	0.633	Glycosyl-N-acylsphingosines	0.629	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Neutral glycosphingolipids; Simple glycosylceramides; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Glycosphingolipids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	712.466	539	8.983	707551757807392506	707547861739315956	3192	
1	C43H74O17	[M + Na]+	C43H74NaO17+	Fatty acids	0.988	Glycerolipids	0.533	Glycosyldiacylglycerols	0.164	Lipids and lipid-like molecules	0.972	Glycerolipids	0.237	Glycosylglycerols	0.551			Glycosylglycerols	0.551	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Glycosylglycerols; Carboxylic acid derivatives; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	885.485	539	8.983	707551775322806896	707547861760287480	3193	
1	C49H73N3O11	[M + H]+	C49H74N3O11+	Fatty acids	0.874	Spingolipids	0.481	Neutral glycosphingolipids	0.514	Lipids and lipid-like molecules	0.866	Fatty Acyls	0.838	Fatty acyl glycosides	0.654	Alkyl glycosides	0.504	Alkyl glycosides	0.504	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	880.530	539	8.983	707551742368158892	707547861802230528	3195	
1	C40H62O12	[M - H2O + H]+	C40H61O11+	Terpenoids	0.591	Triterpenoids	0.365	Open-chain polyketides	0.372	Lipids and lipid-like molecules	0.944	Steroids and steroid derivatives	0.576	Steroidal glycosides	0.510			Steroidal glycosides	0.510	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	717.422	539	8.983	707551822185767132	707547861781259004	3194	
3	C40H56N2O9	[M + H3N + H]+	C40H60N3O9+	Amino acids and Peptides	0.612	Macrolides	0.832	Erythromycins	0.163	Organic acids and derivatives	0.950	Carboxylic acids and derivatives	0.894	Amino acids, peptides, and analogues	0.626	Amino acids and derivatives	0.622	Amino acids and derivatives	0.622	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Cyclic ketones; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	726.434	539	8.984	707551734398980980	707547861827396356	3196	
2	C36H66NO10P	[M + H]+	C36H67NO10P+	Fatty acids	1.000	Glycerophospholipids	1.000	Oxidized glycerophospholipids	0.946	Lipids and lipid-like molecules	0.992	Glycerophospholipids	0.999	Glycerophosphocholines	0.998	Phosphatidylcholines	0.986	Phosphatidylcholines	0.986	Organic compounds; Lipids and lipid-like molecules; Ketones; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Phosphocholines; Enones; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alpha,beta-unsaturated carbonyl compounds; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	704.453	539	8.987	707551802673863994	707547861848367880	3197	
1	C8H18O5	[M + H]+	C8H19O5+	Fatty acids	0.800	Fatty acyls	0.602	Fatty alcohols	0.485	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.986	Dialkyl ethers	0.986	Polyethylene glycols	0.958	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	195.124	539	8.988	707551720062849268	707547861932253976	3201	
1	C27H56O8	[M + H3N + H]+	C27H60NO8+	Fatty acids	0.949	Fatty acyls	0.708	Fatty alcohols	0.358	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Ethers	0.996	Dialkyl ethers	0.995	Polyethylene glycols	0.992	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	526.433	539	8.991	707551711443554114	707547861869339404	3198	
1	C27H56O8	[M + H3N + H]+	C27H60NO8+	Fatty acids	0.933	Fatty acyls	0.703	Fatty alcohols	0.378	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.998	Dialkyl ethers	0.998	Polyethylene glycols	0.996	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	526.432	540	8.994	707551732054364909	707547861890310928	3199	
1	C39H62O13	[M - H2O + H]+	C39H61O12+	Terpenoids	0.887	Triterpenoids	0.587	Cycloartane triterpenoids	0.089	Lipids and lipid-like molecules	0.976	Prenol lipids	0.817	Triterpenoids	0.569			Triterpenoids	0.569	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Carboxylic acid esters; Hydroxysteroids; Disaccharides; Triterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Cycloartanols and derivatives; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	721.418	540	9.006	707551763117381631	707547861953225500	3202	
1	C42H80NO8P	[M + H]+	C42H81NO8P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.997	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphocholines	0.996	Phosphatidylcholines	0.990	Phosphatidylcholines	0.990	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	758.572	540	9.006	707551767382989043	707547861974197024	3203	
1	C25H52O7	[M + H3N + H]+	C25H56NO7+	Fatty acids	0.698	Glycerolipids	0.587	Catechols with side chains	0.378	Organic oxygen compounds	0.998	Organooxygen compounds	0.998	Ethers	0.965	Dialkyl ethers	0.930	Polyethylene glycols	0.801	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	482.407	541	9.013	707551729697165953	707547861995168548	3204	
1	C22H31FN4O2	[M + K]+	C22H31FKN4O2+	Alkaloids	0.915	Tryptophan alkaloids	0.834	Carboline alkaloids	0.157	Organic acids and derivatives	0.949	Carboxylic acids and derivatives	0.916	Amino acids, peptides, and analogues	0.870	Amino acids and derivatives	0.869	Amino acids and derivatives	0.869	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrroles; Piperazines; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Organofluorides; Carbonyl compounds; Trialkylamines; Diazinanes; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Aryl halides; N-arylpiperazines; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	441.208	541	9.014	707551795845536913	707547862016140072	3205	
1	C25H52O7	[M + H3N + H]+	C25H56NO7+	Fatty acids	0.964	Fatty acyls	0.506	Fatty alcohols	0.201	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.998	Dialkyl ethers	0.997	Polyethylene glycols	0.963	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	482.406	541	9.018	707551743722919112	707547862041305900	3206	
1	C8H18O5	[M + H]+	C8H19O5+	Fatty acids	0.821	Fatty acyls	0.629	Fatty alcohols	0.539	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.988	Dialkyl ethers	0.989	Polyethylene glycols	0.961	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	195.123	541	9.018	707551709858107087	707547861911282452	3200	
1	C20H32O3	[M - H2O + H]+	C20H31O2+	Terpenoids	0.983	Diterpenoids	0.943	Kaurane and Phyllocladane diterpenoids	0.128	Lipids and lipid-like molecules	0.975	Prenol lipids	0.937	Diterpenoids	0.957			Diterpenoids	0.957	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	303.234	541	9.022	707551728921219676	707547862062277424	3207	
1	C23H48O6	[M + H3N + H]+	C23H52NO6+	Fatty acids	0.925	Fatty acyls	0.513	Fatty alcohols	0.622	Lipids and lipid-like molecules	0.736	Fatty Acyls	0.528					Fatty Acyls	0.528	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	438.381	542	9.032	707551710499835634	707547862083248948	3208	
1	C23H48O6	[M + H3N + H]+	C23H52NO6+	Fatty acids	0.970	Fatty acyls	0.602	Fatty alcohols	0.399	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.998	Dialkyl ethers	0.997	Polyethylene glycols	0.979	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	438.380	542	9.035	707551709950381787	707547862104220472	3209	
