row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak height,20250402_PMA_tp24_dbgi_mapp_stdby.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak height,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak height,
3480,845.4917807187799,10.041875,,,,,,,,,,,1.1369104E7,8383183.5,2.2339632E7,0,0,0,0,0,0,0,
3481,608.4751152156883,10.047012,,,,,,,,,,,0,0,0,2994750.5,2965409.2,3138886.8,3053021.0,0,0,0,
3482,852.5940942564656,10.047232,,,,,,,,,,,4966657.5,1850157.0,5228696.0,0,0,0,0,0,0,0,
3483,608.4808620421644,10.048281,,,,,,,,,,,2911319.0,2911115.0,3613535.8,0,0,0,0,0,3148681.5,3144167.5,
3484,824.5623406497658,10.068749,,,,,,,,,,,2.8201706E7,9795906.0,2.3930986E7,0,0,0,0,0,0,0,
3485,284.2982625384578,10.070978,,,,,,,,,,,2.7416142E7,4.0295896E7,2.4396938E7,0,0,0,0,0,6325424.5,5504058.0,
3486,639.2899539182077,10.071429,,,,,,,,,,,3432134.8,4456909.0,1.2908522E7,0,0,0,0,0,0,0,
3487,124.08873679652639,10.071774,,,,,,,,,,,0,2548239.2,0,0,0,0,0,0,2345087.5,0,
3488,144.9837917990564,10.073104,,,,,,,,,,,1.5844156E7,0,1.4373273E7,0,0,0,0,0,1.8518266E7,1.7292724E7,
3489,827.5020967450511,10.0794735,,,,,,,,,,,4570488.5,1.3510739E7,9256134.0,0,0,0,0,0,0,0,
3490,124.08770347034559,10.087319,,,,,,,,,,,0,0,0,0,0,0,2038915.5,0,0,0,
3491,593.600244134066,10.087319,,,,,,,,,,,0,0,0,0,0,0,7593411.5,0,0,0,
3492,813.5222940820804,10.087684,,,,,,,,,,,1.5070905E7,1.2779422E7,1.0302151E7,0,0,0,0,0,0,0,
3493,611.4751340983065,10.090297,,,,,,,,,,,6151158.0,4536125.5,5701363.5,0,0,0,0,0,0,0,
3494,309.2826423384066,10.09046,,,,,,,,,,,1385803.0,2331129.8,2449919.2,0,0,0,0,0,1872713.0,1976873.1,
3495,523.3675746898273,10.095421,,,,,,,,,,,0,1.0255148E7,9419438.0,0,0,0,0,0,0,0,
3496,144.98266400345372,10.10451,,,,,,,,,,,0,0,0,1.8125268E7,1.79534E7,1.9465978E7,0,0,0,0,
3497,146.9808232960128,10.10451,,,,,,,,,,,0,0,0,8570090.0,8372860.0,8996333.0,0,0,0,0,
3498,146.9818998623842,10.105828,,,,,,,,,,,0,0,6656553.0,0,0,0,0,0,8712767.0,7975457.0,
3499,415.0484335116433,10.115746,,,,,,,,,,,0,3430865.5,3096674.0,0,0,0,0,0,0,0,
3500,593.6054486034672,10.117309,,,,,,,,,,,6851329.0,6444496.5,5741086.5,0,0,0,0,0,0,0,
3501,310.3142740737413,10.121433,,,,,,,,,,,6481823.5,8490340.0,6408930.5,0,0,0,0,0,3804919.8,3376947.2,
3502,310.3114123729263,10.122716,,,,,,,,,,,0,0,0,2304266.5,1911651.9,1912196.1,1942486.5,0,0,0,
3503,638.6578399518329,10.126818,,,,,,,,,,,0,0,0,2066868.8,2045269.9,1688368.1,1979467.6,0,0,0,
3504,661.3108901825934,10.130914,,,,,,,,,,,3186547.2,4828370.5,2699761.2,0,0,0,0,0,0,0,
3505,661.2506909600385,10.135774,,,,,,,,,,,0,0,3230422.0,0,0,0,0,0,0,0,
3506,623.2947189527114,10.136305,,,,,,,,,,,5048785.5,1.9484536E7,3.4634732E7,0,0,0,0,0,0,0,
3507,645.2770872579869,10.136305,,,,,,,,,,,2496402.8,1.0394377E7,1.8443932E7,0,0,0,0,0,0,0,
3508,144.98406901975306,10.152501,,,,,,,,,,,0,1.6164538E7,0,0,0,0,0,0,0,0,
3509,763.4707391632521,10.152501,,,,,,,,,,,0,6212347.5,0,0,0,0,0,0,0,0,
3510,638.6636920070135,10.160244,,,,,,,,,,,1611373.6,1448739.6,1341063.9,0,0,0,0,0,2069097.4,1974499.6,
3511,786.5394247291415,10.160613,,,,,,,,,,,0,3823990.2,0,0,0,0,0,0,0,0,
3512,804.5494341775253,10.160613,,,,,,,,,,,0,1.816344E7,0,0,0,0,0,0,0,0,
3513,826.5335463215022,10.160613,,,,,,,,,,,0,3198388.5,0,0,0,0,0,0,0,0,
3514,581.3886598469561,10.1766205,,,,,,,,,,,0,9866682.0,2791770.5,0,0,0,0,0,0,0,
3515,604.4662166259385,10.176742,,,,,,,,,,,0,3310886.2,0,0,0,0,0,0,0,0,
3516,429.3787374378168,10.180973,,,,,,,,,,,2871440.8,0,2268065.8,0,0,0,0,0,0,0,
3517,204.08816720872593,10.191802,,,,,,,,,,,0,0,0,1.4152825E7,1.3284258E7,1.1855327E7,1.3449495E7,0,0,0,
3518,280.0324851690162,10.191802,,,,,,,,,,,0,0,0,3001448.5,2903908.0,2457308.5,2868026.5,0,0,0,
3519,172.11759688323994,10.192841,,,,,,,,,,,5.6637892E7,5.6457216E7,6.149518E7,0,0,0,0,0,6.2046244E7,6.454292E7,
3520,204.0900377301245,10.192841,,,,,,,,,,,1.1770147E7,1.1573684E7,1.2357174E7,0,0,0,0,0,1.2756716E7,1.3297708E7,
3521,280.0350564697677,10.192841,,,,,,,,,,,2386059.2,2591731.2,2622210.8,0,0,0,0,0,2894730.2,2901664.8,
3522,409.1881143798379,10.192841,,,,,,,,,,,1.11385384E8,1.1365206E8,1.1828802E8,0,0,0,0,0,1.2830262E8,1.2782035E8,
3523,471.1109316471172,10.192841,,,,,,,,,,,2.5608592E7,2.39833E7,2.5592738E7,0,0,0,0,0,2.7940968E7,2.9368242E7,
3524,612.2710172092359,10.192841,,,,,,,,,,,8080932.0,8032528.5,8668313.0,0,0,0,0,0,9338347.0,8754414.0,
3525,879.291499037864,10.192841,,,,,,,,,,,5325919.5,4843477.0,5099332.5,0,0,0,0,0,5786983.5,6080372.0,
3526,124.08881545635468,10.193718,,,,,,,,,,,2890956.5,0,0,0,0,0,0,0,0,0,
3527,172.11601896144984,10.193802,,,,,,,,,,,0,0,0,6.8218536E7,6.5268976E7,5.566148E7,6.493798E7,0,0,0,
3528,409.1843623365171,10.193802,,,,,,,,,,,0,0,0,1.3164553E8,1.287992E8,1.16018984E8,1.31503336E8,0,0,0,
3529,471.1067648258431,10.193802,,,,,,,,,,,0,0,0,2.8630446E7,2.9101614E7,2.6635328E7,2.7524586E7,0,0,0,
3530,612.2653857256978,10.193802,,,,,,,,,,,0,0,0,8435951.0,9146554.0,8915096.0,9558104.0,0,0,0,
3531,879.2834636138831,10.193802,,,,,,,,,,,0,0,0,5605961.5,6311474.0,5635993.5,5776166.0,0,0,0,
3532,593.5999459670865,10.195914,,,,,,,,,,,0,0,0,7731775.0,0,0,0,0,0,0,
3533,811.506966634306,10.203717,,,,,,,,,,,1.9262566E7,3.0481944E7,1.4920341E7,0,0,0,0,0,0,0,
3534,827.4815404202992,10.203717,,,,,,,,,,,2757481.5,4187351.5,2186634.2,0,0,0,0,0,0,0,
3535,609.4590063050438,10.209066,,,,,,,,,,,2401349.5,4157823.5,1625418.6,0,0,0,0,0,0,0,
3536,124.0874307167333,10.209303,,,,,,,,,,,0,0,0,0,2312449.5,3462562.2,0,0,0,0,
3537,579.3698803880839,10.21665,,,,,,,,,,,0,0,5711965.5,0,0,0,0,0,0,0,
3538,523.4060673787155,10.216719,,,,,,,,,,,0,5627985.5,2082072.1,0,0,0,0,0,0,0,
3539,558.443924114378,10.216719,,,,,,,,,,,0,8818237.0,3346901.2,0,0,0,0,0,0,0,
3540,586.4752217472821,10.216719,,,,,,,,,,,0,9405789.0,4078432.8,0,0,0,0,0,0,0,
3541,579.3727822371072,10.216788,,,,,,,,,,,0,1.4365271E7,0,0,0,0,0,0,0,0,
3542,563.3988578200701,10.217105,,,,,,,,,,,2966436.5,7.6191864E7,3.417039E7,0,0,0,0,0,0,0,
3543,593.6038943806077,10.218575,,,,,,,,,,,0,0,0,0,0,0,0,0,8088536.0,0,
3544,451.3638048034787,10.224828,,,,,,,,,,,0,4495571.0,0,0,0,0,0,0,0,0,
3545,336.32696214144886,10.2301655,,,,,,,,,,,0,0,0,2280096.5,1821804.5,2160427.2,1901495.4,0,0,0,
3546,153.11501987172446,10.25745,,,,,,,,,,,1330338.0,0,0,0,0,0,2559475.8,0,0,1075373.2,
3547,589.4149435183501,10.265327,,,,,,,,,,,0,1948112.6,1.0966733E7,0,0,0,0,0,0,0,
3548,721.4587876981186,10.281631,,,,,,,,,,,0,9309351.0,0,0,0,0,0,0,0,0,
3549,568.4347992121302,10.290434,,,,,,,,,,,8995747.0,1430282.1,0,0,0,0,0,0,0,0,
3550,424.45673077054437,10.295736,,,,,,,,,,,3787613.5,5065428.0,3839518.5,0,0,0,0,0,0,6323215.0,
3551,408.3899703413622,10.297927,,,,,,,,,,,0,5029253.0,0,0,0,0,0,0,0,0,
3552,424.453112798631,10.301521,,,,,,,,,,,0,0,0,4463439.0,0,0,0,0,0,0,
3553,582.422006654499,10.305983,,,,,,,,,,,0,0,2058292.5,0,0,0,0,0,0,0,
3554,124.08883370615489,10.309161,,,,,,,,,,,3202069.2,3195282.8,2524137.8,0,0,0,0,0,0,0,
3555,396.3884383016042,10.314459,,,,,,,,,,,3450218.5,6043020.5,1935254.6,0,0,0,0,0,4695223.0,4693021.0,
3556,746.514892168197,10.338454,,,,,,,,,,,0,4966874.5,0,0,0,0,0,0,0,0,
3557,751.4702705955918,10.338454,,,,,,,,,,,0,1.6730673E7,0,0,0,0,0,0,0,0,
3558,628.196731390412,10.339953,,,,,,,,,,,0,0,0,8148426.0,7938667.5,6507736.5,7891263.0,0,0,0,
3559,355.0710401350237,10.340277,,,,,,,,,,,0,0,0,3343628.5,3126026.8,0,3458109.0,0,0,0,
3560,355.0742292534934,10.343597,,,,,,,,,,,3602614.5,2744062.5,3240536.0,0,0,0,0,0,3667941.2,1.7545768E7,
3561,371.1057645366328,10.343597,,,,,,,,,,,3394181.8,2501954.5,2951068.8,0,0,0,0,0,3297311.8,1.5327539E7,
3562,656.2336387215405,10.344339,,,,,,,,,,,2134139.8,0,0,0,0,0,0,0,3064171.2,1.3596619E7,
3563,223.06590631718547,10.344584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5977868.5,
3564,248.06137618470115,10.344584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7203497.0,
3565,445.1246696076014,10.344584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5312691.0,
3566,649.1304651517202,10.344584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5676758.0,
3567,628.2023242288702,10.3452015,,,,,,,,,,,7939700.5,5944137.5,7539930.5,0,0,0,0,0,9044829.0,4.4308796E7,
3568,485.36701412425543,10.346468,,,,,,,,,,,0,6454478.0,0,0,0,0,0,0,0,0,
3569,815.5742731374326,10.346516,,,,,,,,,,,0,0,3043124.5,0,0,0,0,0,0,0,
3570,640.5895433828216,10.348053,,,,,,,,,,,0,0,0,9159129.0,8691118.0,8820624.0,9329410.0,0,0,0,
3571,640.5951624662694,10.350021,,,,,,,,,,,8671742.0,8622786.0,8283116.0,0,0,0,0,0,9174938.0,9725264.0,
3572,666.6051705958901,10.352104,,,,,,,,,,,0,0,0,4668153.5,4525862.0,4488177.0,4529413.0,0,0,0,
3573,666.6109845660742,10.354807,,,,,,,,,,,4754584.0,4870578.5,4750410.0,0,0,0,0,0,5077472.0,5121583.0,
3574,694.4141745046401,10.370151,,,,,,,,,,,0,3398020.0,0,0,0,0,0,0,0,0,
3575,697.2681855495293,10.37017,,,,,,,,,,,0,2740598.2,3821122.2,0,0,0,0,0,0,0,
3576,906.5907413434039,10.370151,,,,,,,,,,,0,7905253.0,0,0,0,0,0,0,0,0,
3577,911.5451404824324,10.370151,,,,,,,,,,,0,1.6012414E7,0,0,0,0,0,0,0,0,
3578,1251.5474652687053,10.37017,,,,,,,,,,,0,1.3117813E7,1.5959396E7,0,0,0,0,0,0,0,
3579,607.2981685572987,10.370739,,,,,,,,,,,5.114149E8,1.5093178E9,1.7443927E9,0,0,0,0,0,0,0,
3580,629.2808935156019,10.370739,,,,,,,,,,,8.073777E7,1.9519614E8,2.2680224E8,0,0,0,0,0,0,0,
3581,645.2557876925513,10.370739,,,,,,,,,,,2.158178E7,4.6690644E7,5.565957E7,0,0,0,0,0,0,0,
3582,1213.5914551861028,10.370739,,,,,,,,,,,1.3848303E7,9.693146E7,1.2267293E8,0,0,0,0,0,0,0,
3583,1235.5737447160473,10.370739,,,,,,,,,,,6521936.5,5.076483E7,6.5206504E7,0,0,0,0,0,0,0,
3584,622.2859525970057,10.374109,,,,,,,,,,,0,5827814.5,2786369.5,0,0,0,0,0,0,0,
3585,606.2919337880677,10.37601,,,,,,,,,,,1.5495978E7,2.979968E7,2.2563736E7,0,0,0,0,0,0,0,
3586,756.5634935592999,10.378068,,,,,,,,,,,0,0,6134570.0,0,0,0,0,0,0,0,
3587,415.04739886700736,10.385944,,,,,,,,,,,0,3826553.5,3546880.0,0,0,0,0,0,0,0,
3588,674.4918825613934,10.385944,,,,,,,,,,,0,1.1654119E7,9918043.0,0,0,0,0,0,0,0,
3589,679.4484662955464,10.385944,,,,,,,,,,,0,1.1947076E7,1.0086279E7,0,0,0,0,0,0,0,
3590,667.46378229889,10.389908,,,,,,,,,,,0,6079202.0,5615177.5,0,0,0,0,0,0,0,
3591,702.5221457778878,10.393873,,,,,,,,,,,0,4638266.5,4025452.0,0,0,0,0,0,0,0,
3592,700.5659505578986,10.410875,,,,,,,,,,,2289292.8,2899923.2,2877288.0,0,0,0,0,0,2614705.0,2576028.5,
3593,584.4592705327382,10.421888,,,,,,,,,,,0,1.5325117E7,4950316.0,0,0,0,0,0,0,0,
3594,153.11408741369746,10.423153,,,,,,,,,,,0,0,0,2165752.2,2139064.0,2214184.8,3342299.8,0,0,0,
3595,561.3839230338901,10.425911,,,,,,,,,,,0,2.0161016E7,7163267.5,0,0,0,0,0,0,0,
3596,964.6328368372901,10.426787,,,,,,,,,,,3330881.8,2703853.2,2776374.5,0,0,0,0,0,0,0,
3597,969.5882404222193,10.426787,,,,,,,,,,,3259592.5,2547369.8,2290920.5,0,0,0,0,0,0,0,
3598,656.5390685135401,10.435141,,,,,,,,,,,2365980.8,2779527.2,2696365.5,0,0,0,0,0,2714333.8,2773386.8,
3599,656.5331089770514,10.435355,,,,,,,,,,,0,0,0,2399332.2,2371968.0,2685951.5,2723185.8,0,0,0,
3600,124.08803440254988,10.43808,,,,,,,,,,,0,0,0,0,0,4218570.0,5447301.0,0,5093397.5,5171198.5,
3601,465.38109930607834,10.450047,,,,,,,,,,,0,3849366.2,0,0,0,0,0,0,0,0,
3602,621.4415590985367,10.450203,,,,,,,,,,,0,0,3824970.8,0,0,0,0,0,0,0,
3603,611.3991008776925,10.454176,,,,,,,,,,,0,3866623.8,1711577.5,0,0,0,0,0,0,0,
3604,612.5064431247483,10.45768,,,,,,,,,,,0,0,0,2278425.5,2389425.2,2578957.5,2620344.8,0,0,0,
3605,595.425755243504,10.458199,,,,,,,,,,,0,1.7857424E7,8719593.0,0,0,0,0,0,0,0,
3606,618.502253528362,10.458199,,,,,,,,,,,0,5936661.0,2912314.8,0,0,0,0,0,0,0,
3607,637.3106003930875,10.458199,,,,,,,,,,,0,8534209.0,2653773.2,0,0,0,0,0,0,0,
3608,659.29289481726,10.458199,,,,,,,,,,,0,4895319.5,1572307.5,0,0,0,0,0,0,0,
3609,612.5121558057591,10.459419,,,,,,,,,,,2192966.2,2683394.8,2374805.2,0,0,0,0,0,2611932.2,2704259.5,
3610,593.4102704741753,10.474358,,,,,,,,,,,0,5060425.5,1137940.6,0,0,0,0,0,0,0,
3611,568.4799597020263,10.47999,,,,,,,,,,,0,0,0,2322977.0,2386057.8,2446923.2,2497572.2,0,0,0,
3612,568.4851172082556,10.482071,,,,,,,,,,,2287803.8,2747923.8,2469869.2,0,0,0,0,0,2559053.0,2536547.2,
3613,651.4534740658485,10.482238,,,,,,,,,,,0,3991109.0,0,0,0,0,0,0,0,0,
3614,126.10435510407228,10.483625,,,,,,,,,,,2058295.6,2544847.0,2188356.8,0,0,0,0,0,2819867.5,2095343.9,
3615,153.1154801873226,10.483625,,,,,,,,,,,3131107.0,3340642.0,3022898.8,0,0,0,0,0,3717996.0,2675009.5,
3616,151.09972219500855,10.485907,,,,,,,,,,,2411035.0,2367737.5,0,0,0,0,0,0,2778608.2,2156585.2,
3617,645.2558774159949,10.490429,,,,,,,,,,,0,3759158.2,3427168.0,0,0,0,0,0,0,0,
3618,607.2994572697215,10.4913225,,,,,,,,,,,1.100766E7,6.654129E7,5.441008E7,0,0,0,0,0,0,0,
3619,629.281868239959,10.4913225,,,,,,,,,,,3223357.5,1.5734603E7,1.3521108E7,0,0,0,0,0,0,0,
3620,788.5541149703449,10.49571,,,,,,,,,,,1985605.1,3778164.2,0,0,0,0,0,0,0,0,
3621,556.4257330298279,10.498236,,,,,,,,,,,0,4323531.5,0,0,0,0,0,0,0,0,
3622,708.5200862477096,10.498236,,,,,,,,,,,0,6236653.5,0,0,0,0,0,0,0,0,
3623,561.3834555349376,10.49845,,,,,,,,,,,0,5.210195E7,1.3041914E7,0,0,0,0,0,0,0,
3624,577.3573363225904,10.49845,,,,,,,,,,,0,1.0268262E7,2694510.5,0,0,0,0,0,0,0,
3625,524.458557435275,10.499811,,,,,,,,,,,1918691.9,2468513.2,2216663.2,0,0,0,0,0,2196227.8,2130937.5,
3626,836.5996501140544,10.501178,,,,,,,,,,,3118715.2,0,0,0,0,0,0,0,0,0,
3627,415.0437901715367,10.501464,,,,,,,,,,,0,0,0,0,0,0,3707702.5,0,0,0,
3628,610.1907045066674,10.504632,,,,,,,,,,,1.3733491E7,1.3953021E7,1.2680369E7,0,0,0,0,0,1.4823239E7,1.5824073E7,
3629,829.4966077776012,10.507987,,,,,,,,,,,5819001.0,0,1224344.2,0,0,0,0,0,0,0,
3630,808.5678473670888,10.509228,,,,,,,,,,,6443038.5,0,0,0,0,0,0,0,0,0,
3631,813.5226792414072,10.510086,,,,,,,,,,,3.3279416E7,3554005.8,6065857.0,0,0,0,0,0,0,0,
3632,610.1858327538405,10.516464,,,,,,,,,,,0,0,0,1.5863556E7,1.5731991E7,1.4200423E7,1.5296222E7,0,0,0,
3633,422.4055551437142,10.5165,,,,,,,,,,,0,3969151.0,0,0,0,0,0,0,2220899.5,0,
3634,415.04651681418335,10.525401,,,,,,,,,,,3639478.8,0,0,0,0,0,0,0,0,0,
3635,397.22734293393626,10.526572,,,,,,,,,,,0,3686221.2,3586985.8,0,0,0,0,0,0,0,
3636,653.4708453801396,10.526572,,,,,,,,,,,0,4143736.8,3817993.5,0,0,0,0,0,0,0,
3637,693.4637019476617,10.526572,,,,,,,,,,,0,3.869418E7,3.610654E7,0,0,0,0,0,0,0,
3638,709.4386075789314,10.526572,,,,,,,,,,,0,6007131.0,5588895.0,0,0,0,0,0,0,0,
3639,715.446781311324,10.526572,,,,,,,,,,,0,4676173.5,4410011.5,0,0,0,0,0,0,0,
3640,716.5393569510834,10.526572,,,,,,,,,,,0,1.806913E7,1.702197E7,0,0,0,0,0,0,0,
3641,151.0984366614241,10.529626,,,,,,,,,,,0,0,0,0,0,3097405.8,3449329.2,0,0,0,
3642,153.11415884525573,10.529626,,,,,,,,,,,0,0,0,0,0,3890758.8,4191955.5,0,0,0,
3643,953.5932914685667,10.530309,,,,,,,,,,,0,4031671.2,0,0,0,0,0,0,0,0,
3644,688.5083380876065,10.5305805,,,,,,,,,,,0,2.279846E7,2.027689E7,0,0,0,0,0,0,0,
3645,587.3992056239013,10.530852,,,,,,,,,,,0,0,4689046.0,0,0,0,0,0,0,0,
3646,126.10350171445235,10.551468,,,,,,,,,,,0,0,0,2366262.8,0,0,3080627.0,0,2658516.0,0,
3647,430.38628886841326,10.5551,,,,,,,,,,,0,0,4401077.5,0,0,0,0,0,0,0,
3648,144.98288644669773,10.559211,,,,,,,,,,,2.0500686E7,2.108478E7,0,2.2850398E7,2.1689532E7,0,0,0,2.2803482E7,2.2303494E7,
3649,146.98106529099908,10.559211,,,,,,,,,,,9708507.0,9781557.0,0,1.0705626E7,1.0108683E7,0,0,0,1.0596474E7,1.0474726E7,
3650,683.4593871571587,10.578881,,,,,,,,,,,0,3781486.8,0,0,0,0,0,0,0,0,
3651,425.3111417161463,10.58229,,,,,,,,,,,2733053.5,0,0,0,0,0,0,0,0,0,
3652,621.3145332581007,10.595428,,,,,,,,,,,0,1.2420169E7,8216618.5,0,0,0,0,0,0,0,
3653,163.09915949745752,10.59551,,,,,,,,,,,0,0,2302036.0,0,0,0,2577611.5,0,2358946.8,2062953.8,
3654,415.0437258699056,10.599009,,,,,,,,,,,0,0,0,3877447.8,3905641.8,3883687.5,0,0,4126314.5,3962046.0,
3655,151.09861307948208,10.608479,,,,,,,,,,,0,0,0,2557709.0,2229990.5,0,0,0,2961153.0,0,
3656,153.11434206572937,10.608479,,,,,,,,,,,0,0,0,3285239.0,2616645.0,0,0,0,3629921.5,0,
3657,708.5188897331049,10.618365,,,,,,,,,,,6767628.5,0,6033763.0,0,0,0,0,0,0,8450570.0,
3658,665.4611361268675,10.619291,,,,,,,,,,,0,1.2029457E7,0,0,0,0,0,0,0,0,
3659,688.5376643346539,10.619291,,,,,,,,,,,0,6832532.0,0,0,0,0,0,0,0,0,
3660,668.6199164558836,10.629681,,,,,,,,,,,4998522.0,5054396.0,5118913.5,5282298.0,5457912.0,6137248.0,5811052.0,0,6113288.5,5568962.0,
3661,523.3401782960096,10.635435,,,,,,,,,,,0,3489139.8,0,0,0,0,0,0,0,0,
3662,575.3928493328318,10.635435,,,,,,,,,,,0,4725729.0,0,0,0,0,0,0,0,0,
3663,507.36768287715535,10.635931,,,,,,,,,,,0,1.9412214E7,7671395.0,0,0,0,0,0,0,0,
3664,124.08758696900145,10.64082,,,,,,,,,,,0,0,0,7845351.5,0,0,8952960.0,0,0,0,
3665,138.10292526344838,10.6563425,,,,,,,,,,,0,0,0,2005420.8,0,2848621.8,2828629.5,0,0,0,
3666,130.1597235425397,10.663571,,,,,,,,,,,0,0,0,0,0,0,3.8048976E7,0,0,0,
3667,805.507567746791,10.667726,,,,,,,,,,,0,2915230.8,0,0,0,0,0,0,0,0,
3668,533.3827838370369,10.668309,,,,,,,,,,,0,1509432.6,2878693.8,0,0,0,0,0,0,0,
3669,649.4299447300458,10.676342,,,,,,,,,,,0,7802229.0,2485744.8,0,0,0,0,0,0,0,
3670,445.3691095261721,10.679777,,,,,,,,,,,9079363.0,0,0,0,0,0,0,0,0,0,
3671,782.569265733947,10.682865,,,,,,,,,,,0,0,0,3478810.2,0,0,0,0,0,0,
3672,803.5626711422245,10.682865,,,,,,,,,,,0,0,0,8573989.0,0,0,0,0,0,0,
3673,600.3654385052622,10.683762,,,,,,,,,,,0,6387960.5,0,0,0,0,0,0,0,0,
3674,997.6103285773696,10.683762,,,,,,,,,,,0,6582680.5,0,0,0,0,0,0,0,0,
3675,756.5541289068301,10.683914,,,,,,,,,,,0,0,4906578.0,2840114.0,0,0,0,0,0,0,
3676,495.36709592344465,10.684362,,,,,,,,,,,0,3828110.5,3346343.5,0,0,0,0,0,0,0,
3677,707.471931270507,10.684362,,,,,,,,,,,0,1.5400062E7,1.4387055E7,0,0,0,0,0,0,0,
3678,729.4538614627311,10.684362,,,,,,,,,,,0,3389243.2,3682452.8,0,0,0,0,0,0,0,
3679,784.5845070699351,10.686075,,,,,,,,,,,1636563.2,0,3557210.8,3532266.8,851530.5,0,0,0,0,0,
3680,165.11384424704767,10.68666,,,,,,,,,,,0,0,0,2512282.2,2314401.8,3003635.0,2620982.2,0,0,0,
3681,515.2634707899621,10.691725,,,,,,,,,,,3129207.8,4980382.5,3903824.8,2857240.0,2779122.8,3144703.5,3410530.2,0,3874481.8,3479447.2,
3682,151.09819716379965,10.692136,,,,,,,,,,,0,0,0,3527678.0,3560576.0,4698685.5,3870784.2,0,3475055.5,3997806.5,
3683,531.4096912737768,10.692153,,,,,,,,,,,0,0,0,2235555.8,2914093.2,2813915.5,2839391.5,0,2915685.2,2956996.2,
3684,559.5210065979502,10.692377,,,,,,,,,,,0,4647837.5,3709526.2,0,0,0,0,0,0,0,
3685,126.10348410781894,10.693019,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3081801.5,
3686,923.5308128532951,10.694503,,,,,,,,,,,3577905.5,0,0,7922421.0,9955885.0,0,0,0,0,0,
3687,917.5781180776466,10.695475,,,,,,,,,,,0,0,0,0,0,2909721.5,0,0,0,0,
3688,777.5493083835325,10.695957,,,,,,,,,,,7815449.5,0,6217640.0,8878262.0,0,0,0,0,0,0,
3689,226.95374333374593,10.696221,,,,,,,,,,,6708819.0,5257588.5,4893692.5,0,0,0,0,0,0,0,
3690,172.11585959269846,10.696687,,,,,,,,,,,0,0,0,0,6632723.0,0,0,0,0,0,
3691,153.11399966844502,10.696846,,,,,,,,,,,0,0,3668489.0,4242260.5,4270280.5,5492079.0,4590885.0,0,0,4465817.0,
3692,901.5486085021171,10.69719,,,,,,,,,,,4039741.5,0,0,8853254.0,1.1537696E7,0,0,0,0,0,
3693,126.10294951885146,10.700862,,,,,,,,,,,0,0,0,2884569.2,2865604.2,3694136.5,3522806.8,0,0,3160011.0,
3694,579.3662240134323,10.70102,,,,,,,,,,,0,0,5354141.5,0,0,0,0,0,0,0,
3695,163.0981239743248,10.707308,,,,,,,,,,,0,0,0,3294384.8,2964435.8,3793564.2,3228004.8,0,0,3130463.8,
3696,573.3758451765581,10.70782,,,,,,,,,,,0,4410267.0,0,0,0,0,0,0,0,0,
3697,761.4834025162373,10.70782,,,,,,,,,,,0,1.4244043E7,0,0,0,0,0,0,0,0,
3698,637.4660463974328,10.708437,,,,,,,,,,,0,9645001.0,2827193.0,0,0,0,0,0,0,0,
3699,173.13296765170895,10.709055,,,,,,,,,,,0,0,4300814.5,0,0,0,0,0,0,0,
3700,269.2268536003475,10.709055,,,,,,,,,,,0,0,4887961.0,0,0,0,0,0,0,0,
3701,387.2534462910056,10.709055,,,,,,,,,,,0,0,1.1302674E7,0,0,0,0,0,0,0,
3702,574.4105152363246,10.709055,,,,,,,,,,,0,0,4524844.0,0,0,0,0,0,0,0,
3703,602.4423278373832,10.709055,,,,,,,,,,,0,0,5669163.0,0,0,0,0,0,0,0,
3704,667.4558691519211,10.709653,,,,,,,,,,,3733290.2,6853411.5,1.3120395E7,0,0,0,0,0,0,0,
3705,551.3930509123938,10.712449,,,,,,,,,,,0,1.5374542E7,1.0949119E7,0,0,0,0,0,0,0,
3706,683.4295856785066,10.712449,,,,,,,,,,,0,2580670.5,4472719.0,0,0,0,0,0,0,0,
3707,578.3830228211312,10.715843,,,,,,,,,,,0,1.2547928E7,0,0,0,0,0,0,0,0,
3708,459.3033882316395,10.719508,,,,,,,,,,,4283319.0,4038125.0,4081604.8,4207076.0,4490331.5,4611068.0,4522236.0,0,4368661.5,4453152.5,
3709,504.3607086755714,10.723094,,,,,,,,,,,7590286.0,5693403.5,6190498.0,8234167.0,8034706.0,7812528.5,8361967.0,0,8553341.0,8059740.5,
